CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
31cffd77b4a0ff39be39a49e967629d4a9e8fdff,11,275,34,curator-client/src/main/java/com/netflix/curator/utils/ZKPaths.java,45,0,194,0,0,1,11,86,3,6,2.423064256,2532,143,28
,,,,curator-framework/src/main/java/com/netflix/curator/framework/api/CreateBuilder.java,25,0,31,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CreateBuilderImpl.java,137,13,238,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorFrameworkImpl.java,4,7,548,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/BaseClassForTests.java,1,1,40,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/KillSession.java,1,1,51,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFramework.java,4,2,468,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFrameworkEdges.java,23,1,284,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestMultiClient.java,3,1,106,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,28,4,295,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/atomic/TestDistributedAtomicCounter.java,4,4,277,,,,,,,,,,,
3e5107057038c3134dd31bc393c3857372a86b0a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,144,24
56f0bcbcb2fc5e3c8808e6181943304e2d0d481a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,145,25
7546087b0bd63eca250e7565c7da55d913830834,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,146,26
8f026a68a5c1e11543c6aada047575a202163583,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,147,27
3a0de60aca8a3f762e246008a9bf874c3827863d,3,16,12,curator-framework/src/main/java/com/netflix/curator/framework/imps/Backgrounding.java,1,1,107,0,0,1,8,156,1,1,0.946372936,822,146,7
