CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
9bce1ec680bad9b757813fdb45f8c1c8233be0e3,636,12960,22441,9481,35401,33,99,132,126,418,7,198,8.172584548,13078,2,642,16,19540,1545,17995,849611,57767,791844,6903,805,6098,1,90.52213394,Arch
baa6132a0cc4e51421536d89b2f2c245abe5272d,639,22443,13445,8998,35888,127,28,155,147,240,7,198,8.150804947,6441,3,1424,25,21302,442,20860,890331,37937,852394,7762,223,7539,1,90.52213394,Arch
3e84ba479b66e5a4d81b9aa61804d2979214a49e,1,1,1,0,2,0,0,0,3,389,1,1,0,0,2,562,3,12,0,12,303,0,303,6,0,6,0,100,NoArch
25fbe3151e350b252260659d84854f6f612a0d11,7,198,8,190,206,3,0,3,6,1031,3,4,2.265780671,0,1,285,1,149,0,149,4988,0,4988,79,0,79,1,99.97556804,NoArch
60eae5b22be2fec2237918b1d2fc4ea77cff0223,2,2,4,2,6,0,0,0,4,1111,1,2,1,0,3,64,0,22,0,22,676,0,676,10,0,10,1,100,NoArch
48144f06a9779320b7d8537899b2f3b9ecacdb43,647,13592,22958,9366,36550,33,101,134,126,405,7,203,8.16719276,13149,2,643,16,19860,1555,18305,860513,58292,802221,7062,812,6250,0,90.5126264,Arch
ebd2889e35dddb29935436e0bc3b8b2560b9e23f,1,1,2,1,3,0,0,0,5,78,1,1,0,0,2,644,17,11,0,11,318,0,318,5,0,5,1,100,NoArch
483c7b0073b992e4cab14aaed187e30f8f2b1719,647,22657,13803,8854,36460,129,28,157,147,246,7,202,8.160026749,6775,3,563,4,21471,497,20974,895730,39912,855818,7849,234,7615,0,90.5126264,Arch
dd694534d5bec3b0f6aeafd4bb26e97e08ab2e12,1,33,0,33,33,1,0,1,5,8,1,1,0,0,1,596,4,21,0,21,2867,0,2867,13,0,13,0,100,NoArch
ed1bf4e6662c3868705a28474162418ba288c43e,647,13590,22996,9406,36586,33,101,134,126,404,7,203,8.166547528,13192,2,645,18,19860,1553,18307,860509,58251,802258,7062,810,6252,0,90.5126264,Arch
77e8fb41593b2291cf1c9a063335967c3939cfeb,648,22666,13803,8863,36469,130,28,158,147,245,7,202,8.161326552,6775,3,564,5,21482,497,20985,896378,39912,856466,7852,234,7618,1,90.5126264,Arch
80ec74a4ff63bb55ff454e9da45343cd5b80b5eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
3afead5e84ab41a564e4444973ade0cfcaa51c06,2,30,17,13,47,0,0,0,72,1254,2,2,0.25387844,0,2,1425,23,91,0,91,3153,0,3153,19,0,19,1,100,NoArch
4f9e5de1fa2f7788dd13602d131398332fbee70c,2,34,1,33,35,1,0,1,148,20,1,1,0.315997133,0,3,1426,24,540,0,540,17607,0,17607,125,0,125,1,100,NoArch
fb49b7e571e1f3853ced406fd4d0e4974a584abe,4,44,8,36,52,2,0,2,26,441,2,3,1.578398151,0,3,566,7,210,0,210,7373,0,7373,70,0,70,1,100,NoArch
00af0597c650f8b9fccd64e3f362edf9fc9f4b3d,7,65,7,58,72,3,0,3,63,449,2,4,2.621273644,0,2,1427,24,269,0,269,10338,0,10338,113,0,113,1,100,NoArch
0a2e01f228890abba0bde43a545ea046c9c46119,1,1,1,0,2,0,0,0,11,0,1,1,0,0,3,1428,25,21,0,21,1896,0,1896,16,0,16,1,100,NoArch
c16038d475aa69c338171e36629aec5ca757ef53,2,7,14,7,21,0,0,0,3,0,1,1,0.985228136,0,1,1429,26,53,0,53,1380,0,1380,37,0,37,1,100,NoArch
ac24b66124844cb577e18c0659fdb1d69c496654,1,1,1,0,2,0,0,0,4,0,1,1,0,0,1,1430,27,26,0,26,718,0,718,20,0,20,1,100,NoArch
ed0fc365473d395c241232dfa4d10f15d8f90c3c,655,14782,23166,8384,37948,35,101,136,126,405,7,204,8.104838341,13192,2,646,19,20018,1553,18465,875469,58251,817218,7170,810,6360,0,90.5126264,Arch
38d9ace960004de4a38035efd411dac1d84cb85d,2,217,0,217,217,2,0,2,1,0,1,2,0.699248942,0,1,647,20,9,0,9,1130,0,1130,9,0,9,0,99.9889671,NoArch
f0939c91e9adaee10baac0b8960135b96e35843c,659,22996,15245,7751,38241,134,30,164,148,246,7,204,8.116906092,8156,3,1431,27,21666,544,21122,907093,49442,857651,7982,272,7710,1,90.50579871,Arch
a98d18ed2a859822068025662c7bbe5fbb2f8b3d,659,15266,23335,8069,38601,37,101,138,126,405,7,205,8.105896843,13189,2,648,21,20080,1553,18527,881347,58234,823113,7222,810,6412,0,90.50579871,Arch
cbaad9ca95ecda178af0d48463740ad96efa8d0b,4,44,8,36,52,2,0,2,30,94,2,3,1.578398151,0,2,649,20,215,0,215,7765,0,7765,74,0,74,1,100,NoArch
102be3684ea737b1c6d68ba24a7170cb3c799f96,1,9,0,9,9,1,0,1,4,125,1,1,0,0,1,650,21,11,0,11,648,0,648,3,0,3,1,100,NoArch
1c4994aab8ad01f1cdb420b5eb18c9e01a79c7c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,22,0,0,0,0,0,0,0,0,0,1,100,NoArch
928dac86f1cbb3141204a3570c584bf9e05704a7,3,357,45,312,402,0,0,0,6,13,1,2,0.586823675,0,1,652,23,82,0,82,6860,0,6860,29,0,29,0,100,NoArch
a2efbd3ffb14ba842d1d41b0d38d661c9d932411,663,23083,15818,7265,38901,134,27,161,148,247,7,205,8.093145056,7911,3,1432,24,21802,572,21230,910513,53119,857394,8054,284,7770,1,90.4979455,Arch
0cffef8fc445a8a367315521b03620a14bb8c60a,5,112,36,76,148,0,0,0,87,78,2,4,1.707689154,0,2,1433,25,544,0,544,17616,0,17616,191,0,191,1,100,NoArch
b244ea59e64cc24fd82c4a76f20fcd2d2126357e,1,7,1,6,8,0,0,0,23,71,1,1,0,0,7,241,0,135,0,135,4727,0,4727,23,0,23,1,100,NoArch
3b49b4264d025e048695e303435b373a98cb4315,664,15633,23532,7899,39165,36,101,137,126,403,7,206,8.102186862,13189,2,653,24,20275,1553,18722,888128,58234,829894,7325,810,6515,0,90.4979455,Arch
003a0d420dca03b94d5ec111dab645669446a942,1,41,0,41,41,1,0,1,1,0,1,1,0,0,1,654,25,1,0,1,106,0,106,1,0,1,0,99.99558752,NoArch
231f70d7777ff2f0e1cd56fd9948994ef611eda6,665,23224,15891,7333,39115,134,31,165,148,245,7,205,8.100762226,8743,3,1434,23,21875,573,21302,912960,53225,859735,8086,285,7801,0,90.49305293,Arch
ce8b13fa4ed9784bb9fff443e182edf166b466d1,10,130,19,111,149,1,0,1,88,400,2,8,2.901948999,0,5,1435,24,605,0,605,32875,0,32875,284,0,284,1,99.98255226,NoArch
a63dfffb980d78956e3cc75929e749dffe1c7138,3,23,15,8,38,0,0,0,149,246,1,3,1.24273038,0,7,1436,25,444,0,444,13947,0,13947,122,0,122,1,99.98952953,NoArch
48f22102e6bc9ee0bbafcffdeee1228b2c536789,2,150,55,95,205,1,0,1,10,313,1,1,0.987450486,0,1,16,0,52,0,52,1765,0,1765,19,0,19,1,99.98603986,NoArch
a7522eafd809e6e8c3c3e73f1c3a7bb0ecbd5acd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
0c2a87c0a733efff02a2d09691a51ecf51829105,2,2,13,11,15,0,0,0,150,3,1,2,0.721928095,0,7,1437,24,406,0,406,13726,0,13726,92,0,92,0,100,NoArch
7b2d389597d6b940820da48ca02143169e01264c,1,8,0,8,8,1,0,1,79,124,1,1,0,0,5,65,1,137,0,137,5571,0,5571,25,0,25,1,100,NoArch
1c47998af22572769364c90e19ec9fc123d2ebde,670,15760,23848,8088,39608,37,102,139,126,400,7,207,8.128676433,13278,2,655,24,20383,1563,18820,891458,58653,832805,7379,813,6566,1,90.46962073,Arch
fef3f12ad0e54f483c5b4c036070f9fed46b37df,2,150,55,95,205,1,0,1,10,314,1,1,0.987450486,0,1,656,25,52,0,52,1765,0,1765,19,0,19,1,99.99116588,NoArch
76bfa9da203b16af0f0348858ce1db6e3bf85084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,26,0,0,0,0,0,0,0,0,0,1,100,NoArch
9ba6e49cd2f258cfea58b43c53e4f2719e261d9f,669,23399,15920,7479,39319,135,31,166,150,242,7,206,8.114746659,8743,3,1438,24,21984,573,21411,917127,53225,863902,8153,285,7868,1,90.48121399,Arch
9c655bfec4fab7c1148d354066d79a702e2db118,1,1,0,1,1,1,0,1,91,5,1,1,0,0,5,1439,25,300,0,300,8124,0,8124,53,0,53,0,100,NoArch
b256c462ac837e254e826a082a2d71d9f17b18c5,673,16517,23752,7235,40269,41,101,142,126,399,7,208,8.127332954,13189,2,658,26,20452,1553,18899,896408,58234,838174,7411,810,6601,0,90.48455531,Arch
f37eff902170f60b1b670700b9547d9540862a47,673,23413,16730,6683,40143,135,34,169,150,240,7,207,8.12106331,9538,3,567,8,21986,657,21329,917774,57668,860106,8154,312,7842,0,90.48455531,Arch
526498b2bf73e8f0d76bf36bf76353e9ba81c829,2,32,2,30,34,1,0,1,8,373,2,2,0.997502546,0,2,597,5,329,0,329,10624,0,10624,119,0,119,0,100,NoArch
b12b45feed8de22cac47e44ba1e113b56dfbef53,673,16517,23752,7235,40269,41,101,142,126,399,7,208,8.127332954,13189,2,659,27,20455,1553,18902,896452,58234,838218,7413,810,6603,0,90.48455531,Arch
0e33a8091949cdb162075c1eeb0bc82ce447f805,674,23605,16873,6732,40478,134,34,168,151,240,7,207,8.121613475,9538,3,1440,26,22013,657,21356,918972,57668,861304,8169,312,7857,1,90.48455531,Arch
d933d45a5df92fa2736878bdffc8191f042bc4fb,2,346,1,345,347,1,0,1,2,1,1,1,0.701893271,0,1,18,2,67,0,67,2153,0,2153,30,0,30,1,99.98953172,NoArch
d6668a7cce598c3f6aa090c36ffcd83c58f02f7f,1,2,2,0,4,0,0,0,152,5,1,1,0,0,7,1441,27,380,0,380,12196,0,12196,87,0,87,0,100,NoArch
e132290e48667842106f8d4e64397e59e7ea6064,674,16660,23944,7284,40604,41,101,142,126,399,7,208,8.127865955,13189,2,660,25,20474,1553,18921,897245,58234,839011,7423,810,6613,1,90.48558381,Arch
916b902173de7e32e0b9edde8523eb4559415191,1,3,3,0,6,0,0,0,9,8,1,1,0,0,2,661,26,11,0,11,1005,0,1005,6,0,6,0,100,NoArch
03f31aedfaf53d808e88e9262c5ee3232b023a67,675,23626,16891,6735,40517,134,34,168,153,238,7,208,8.122941602,9538,3,1442,28,22026,657,21369,920017,57668,862349,8176,312,7864,1,90.48558381,Arch
be2581714062c8937145df240b9bd2b298819b68,1,5,1,4,6,0,0,0,45,14,1,1,0,0,5,1443,29,56,0,56,1751,0,1751,29,0,29,1,100,NoArch
74a52d0fe68a7a84f44cdc4583ed8b1ef2036b42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
6e022e235449c0167f3700b6579d261586d87055,1,3,0,3,3,1,0,1,24,34,1,1,0,0,6,211,0,398,0,398,9817,0,9817,85,0,85,1,100,NoArch
0feb9222ddcb94464356e12ee9a0da88576514ca,5,33,21,12,54,0,0,0,154,84,2,3,2.052679097,0,1,1444,30,459,0,459,15586,0,15586,128,0,128,1,100,NoArch
5e550253a1132127609e6ee87470fbb12a9454ce,2,77,9,68,86,1,0,1,13,2523,1,2,0.820363643,0,2,1445,31,27,0,27,1356,0,1356,10,0,10,0,99.94754695,NoArch
94802b6733d1dbbda1873ce2b7fa444a4f573947,1,1,1,0,2,0,0,0,16,75,1,1,0,0,3,66,2,121,0,121,4025,0,4025,26,0,26,1,100,NoArch
ae9468de2c91817cdfd0046ea22509dc6e47c8a7,3,64,27,37,91,1,0,1,12,127,2,2,1.189687267,0,5,1446,32,79,0,79,3069,0,3069,73,0,73,1,98.39549463,NoArch
524a7c2488b5833f3b976950632e7a01ab041661,1,78,0,78,78,1,0,1,1,0,1,1,0,0,1,1447,33,8,0,8,296,0,296,7,0,7,0,99.98568105,NoArch
51ed8435f6d373f8cd510aea85e5ff6e13f488a2,1,7,1,6,8,0,0,0,70,125,1,1,0,0,8,598,4,141,0,141,4653,0,4653,31,0,31,0,100,NoArch
a5326e31ab0cbc807a60edfee3353c8bbe6df124,679,16701,24190,7489,40891,42,101,143,126,394,7,211,8.144716261,13058,2,662,21,20524,1561,18963,899746,58527,841219,7462,817,6645,0,90.15445069,Arch
942e3f021dc5b961bf56a76d481dd5b752c0644c,679,23853,16915,6938,40768,137,34,171,154,242,7,210,8.138926977,9538,3,569,10,22087,657,21430,922664,57668,864996,8226,312,7914,0,90.15445069,Arch
7f717e81f99c50175d5fcd5dcef42ac9a4ff4618,679,16708,24192,7484,40900,42,102,144,126,394,7,211,8.144994657,13269,2,663,22,20524,1561,18963,899788,58527,841261,7462,817,6645,0,90.15445069,Arch
3ba70b45de658b98c96485f10c9f688332d7510c,681,24019,16934,7085,40953,138,34,172,154,241,7,210,8.147806547,9544,3,1448,29,22487,657,21830,938554,57710,880844,8449,312,8137,1,90.15445069,Arch
5837ed9d0c1df87603865d90461bbd3060866aaf,1,22,21,1,43,0,0,0,20,135,1,1,0,0,10,570,9,623,0,623,16391,0,16391,139,0,139,0,100,NoArch
b7ffb08d976550ba512dda1aa51205c1f3c4ac00,679,16331,24379,8048,40710,40,102,142,126,394,7,211,8.150512929,13269,2,664,21,20885,1561,19324,912394,58527,853867,7662,817,6845,0,90.16129472,Arch
13b02383a3590149174d0f22bd07853d5cf31a03,4,316,60,256,376,1,0,1,89,11,1,1,1.441684354,0,1,665,22,276,0,276,11675,0,11675,56,0,56,0,99.99558947,NoArch
4720dbf421c6231b790710b379ab57b14415c384,680,24046,16806,7240,40852,138,31,169,154,241,7,210,8.146867436,8738,3,571,9,22490,670,21820,938564,57366,881198,8450,305,8145,0,90.15637366,Arch
a372781bb429b50f5897af37ed72970ac06a0ac8,1,1,1,0,2,0,0,0,71,6,1,1,0,0,8,599,3,142,0,142,4657,0,4657,31,0,31,1,100,NoArch
69a81532a908194e4b27359aa3fbe063515bb70a,680,16593,24385,7792,40978,41,102,143,126,394,7,211,8.153025936,13269,2,666,23,20919,1561,19358,914379,58527,855852,7670,817,6853,1,90.15637366,Arch
606974c0e9f629ea875f395e43275aa747e55b18,680,24062,16806,7256,40868,138,33,171,154,241,7,210,8.148381382,9390,3,600,4,22492,670,21822,938676,57366,881310,8450,305,8145,0,90.15637366,Arch
e3e32663ae329f8e7986b12b1e59aab030b292d8,12,374,64,310,438,3,0,3,40,217,1,2,2.742284761,0,3,1449,24,859,0,859,34720,0,34720,492,0,492,1,100,NoArch
efbfc2fa90b21e7766f85cb36445146e5c516061,8,51,28,23,79,1,0,1,155,76,1,5,2.738517422,0,1,1450,25,644,0,644,21632,0,21632,228,0,228,1,97.43132838,Arch
3a89665775890e7482a99d7c29dff448da224167,1,1,1,0,2,0,0,0,4,1480,1,1,0,0,4,601,4,14,0,14,551,0,551,5,0,5,0,100,NoArch
7099417b5237d98699c8d8b7c894318172f602ee,12,159,105,54,264,0,0,0,156,268,1,8,2.910974939,0,5,1451,26,1066,0,1066,41856,0,41856,413,0,413,2,100,NoArch
a46ce9df2d4caf13ea2ff217c7ed2d787178e795,1,12,0,12,12,1,0,1,105,77,1,1,0,0,6,1452,27,219,0,219,13677,0,13677,187,0,187,1,100,NoArch
aa3726b4330b3eacf4e167d3259f4f2ffc477117,2,90,0,90,90,2,0,2,11,257,1,2,0.721928095,0,1,602,5,62,0,62,2694,0,2694,37,0,37,1,93.85490515,Arch
0ae6e7910f19193866e7224d6caf7700e4e1f53d,2,6,0,6,6,2,0,2,12,182,1,1,1,0,2,1453,22,46,0,46,1709,0,1709,15,0,15,1,100,NoArch
33824b36624a885b616d86e7447535e7c96d5c37,3,28,12,16,40,0,0,0,157,257,1,2,1.16302482,0,7,1454,22,418,0,418,13283,0,13283,115,0,115,1,98.85072449,NoArch
c8847b7463f4f7beec2995458cdb58173c672f57,690,16793,24989,8196,41782,41,100,141,126,393,7,211,8.175830637,12709,2,667,18,21119,1566,19553,923522,58705,864817,7755,822,6933,0,92.63157895,Arch
e91a5c202f37648943947ab3837edf5483d7a099,690,24668,17008,7660,41676,140,33,173,157,245,7,210,8.16892948,9406,3,8,0,22768,671,22097,950338,57470,892868,8583,305,8278,0,92.63157895,Arch
8703ce00bf4987a3b00631e5232e7abbb96d6260,690,16814,25008,8194,41822,41,102,143,126,393,7,211,8.175383224,13311,2,668,16,21122,1566,19556,923620,58705,864915,7755,822,6933,0,92.63157895,Arch
f47125823394579b307d8dbab89fc6cdb38e8c80,1,13,2,11,15,0,0,0,3,2,1,1,0,0,1,669,17,33,0,33,1543,0,1543,6,0,6,0,100,NoArch
c8559620ce947a79f8de2d7f13d34bfa5df68237,806,24670,17380,7290,42050,140,32,172,157,547,7,248,8.224906456,9197,3,572,5,24645,675,23970,1012695,57537,955158,9403,305,9098,0,92.63157895,Arch
96e4336334842ce599ca821319f56813b5036486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
865036b9e1576360b34798c5fc89e81af96fbfe6,11,107,23,84,130,3,0,3,158,25,1,7,3.143322885,0,2,1455,22,1275,0,1275,54357,0,54357,514,0,514,1,94.91829876,Arch
8616653e43046fe7c09c0cf8eb5c169d64e7c59b,4,12,4,8,16,0,0,0,9,607,1,4,2,0,3,242,1,63,0,63,2942,0,2942,10,0,10,1,100,NoArch
6d90bcc2633460b5fce7892365afb0dd23b38e94,3,5,3,2,8,0,0,0,22,2573,1,1,1.561278124,0,2,603,6,58,0,58,2219,0,2219,13,0,13,0,100,NoArch
d26a05cd19d78d96aea4c11fb37b43786be53f09,811,17186,25120,7934,42306,155,102,257,126,442,7,251,8.233513754,13308,2,670,15,23151,1566,21585,991241,58705,932536,8673,822,7851,0,91.38941353,Arch
2e5b5f26312cf3313dd4896394507a14edd4ec0b,2,749,0,749,749,2,0,2,1,0,1,2,0.338267323,0,1,671,16,36,0,36,4422,0,4422,21,0,21,0,99.98415371,NoArch
eac8cf37670d44993dec6691f116ae64855538a7,4,486,0,486,486,4,0,4,11,5,2,3,1.449612028,0,1,672,17,72,0,72,4375,0,4375,27,0,27,0,99.98613724,NoArch
6cac783caab8741da93236de2223ac4dbe51fa8e,833,26037,19057,6980,45094,150,37,187,158,524,7,251,8.284342286,10371,3,19,1,24896,745,24151,1023620,64733,958887,9552,343,9209,1,91.28361533,Arch
fbe4c7ea6f1afff6ddf09c4b402c98b8a6d7debb,5,156,20,136,176,1,0,1,32,574,1,4,2.027886564,0,6,212,1,145,0,145,7165,0,7165,54,0,54,1,100,NoArch
82cde9eefdf806ca1df735f350b4ae452ef84ca0,821,18441,25275,6834,43716,160,102,262,126,424,7,253,8.24312159,13308,2,673,14,23356,1566,21790,1005523,58705,946818,8760,822,7938,1,91.98777169,Arch
8e54dcedbb0f99a11598faa824641ff76f9931a6,7,539,44,495,583,3,0,3,27,44,1,2,1.206547579,0,1,674,14,345,0,345,12649,0,12649,97,0,97,0,100,NoArch
ba9841abf1b6dcfb08c016957261bb7630fdaf7f,822,24947,19154,5793,44101,141,35,176,158,532,7,252,8.235153062,9795,3,604,6,24962,843,24119,1026459,67788,958671,9561,360,9201,1,91.98777169,Arch
76d10e750efeb0f0533f1465b236a6b1900f52bf,822,18940,25282,6342,44222,161,102,263,126,420,7,253,8.240731859,13311,2,675,15,23455,1566,21889,1008662,58713,949949,8777,822,7955,1,91.98777169,Arch
0e5b958dfc41d7debd5ee68b9eb8ba117ea6db75,822,24944,19154,5790,44098,141,39,180,158,532,7,252,8.234829769,11139,3,574,6,24962,843,24119,1026459,67788,958671,9561,360,9201,0,91.98777169,Arch
85c6cb558cabc1248fca9711b66a0dc15e3e6f83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,7,0,0,0,0,0,0,0,0,0,0,100,NoArch
b91d4c69e23ed7935655a8c78670df407b11bf51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
0c1056239a1fa3649658d5ce2cf0a64df2cb5fa7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
96af328d2c57b0af255457f88b5c3badeeda88b4,2,34,3,31,37,0,0,0,8,2138,2,2,0.98678672,0,2,578,10,12,0,12,846,0,846,9,0,9,1,100,NoArch
6c0b998e888de9a20ae91cf121c44b0916d8babd,7,12,90,78,102,1,1,2,24,746,3,6,2.088754163,23,2,579,11,116,0,116,4327,24,4303,62,0,62,0,99.98754709,NoArch
e07e865dfe69cb31802e349924bbbecca5c35aba,1,245,19,226,264,0,0,0,20,0,1,1,0,0,4,580,12,65,0,65,2106,0,2106,27,0,27,0,100,NoArch
a3f3df042f158b67426700c95a7be09bb764f3a7,14,59,346,287,405,1,0,1,25,637,4,11,1.779568987,-14,2,581,13,331,50,281,22154,1416,20738,207,24,183,0,99.99377219,NoArch
7e204b565715bd02a23263c1689e371bc9090e3a,113,9115,0,9115,9115,113,0,113,2,0,3,36,6.457395933,0,1,68,2,773,0,773,40947,0,40947,426,0,426,1,96.80161038,Arch
13c9797c84f647dbecd1cef854721c7a274603c2,1,1,1,0,2,0,0,0,11,49,1,1,0,0,1,1456,14,200,0,200,6467,0,6467,64,0,64,0,100,NoArch
31b6da012c6afa3a0729a8c00faf69b2c8aca492,1,1,1,0,2,0,0,0,12,0,1,1,0,0,1,1457,15,200,0,200,6465,0,6465,64,0,64,0,100,NoArch
728590b437c9decb1561b60fbe95c712fb3fadf6,1,57,8,49,65,0,0,0,16,20,1,1,0,0,5,1458,16,99,0,99,2698,0,2698,26,0,26,1,100,NoArch
ebc910780b2b9b971a7c1c2e4019bdf9ec35e460,11,157,61,96,218,3,0,3,159,52,1,6,2.967132459,0,2,1459,17,1118,0,1118,48653,0,48653,387,0,387,1,99.99343875,NoArch
7f67c206de4eb9dbf7605fb103733b2b9eea3775,4,270,37,233,307,2,0,2,18,134,2,2,1.142828746,0,1,605,7,212,0,212,6860,0,6860,34,0,34,1,95.99973897,Arch
da63682bc7776b57e79b949abe4ee75af8170017,3,83,24,59,107,1,0,1,106,22,2,2,1.53965638,0,6,1460,18,475,0,475,24272,0,24272,297,0,297,1,100,NoArch
dbe7e5b4d5e32de6ee2aca00fae6f2b14e9832ca,957,19567,35088,15521,54655,165,215,380,126,357,9,300,8.629356135,22423,2,676,14,23960,2340,21620,1036365,99735,936630,9049,1249,7800,1,91.37901425,Arch
070bde423e1b7f0544be1ae1f408cbc0e507825f,958,35145,19563,15582,54708,270,44,314,159,467,9,301,8.632293374,11575,3,1461,17,26313,898,25415,1099560,69415,1030145,10301,386,9915,1,91.37901425,Arch
229bc4ccaed5d4989b3ec363b1964cb2df00cf6e,960,20448,35151,14703,55599,167,231,398,126,352,9,301,8.627490915,23011,2,677,15,24124,2342,21782,1042685,99800,942885,9099,1251,7848,0,91.81752806,Arch
c521fa9250eb9d1561e12bcfdee7eda366cde420,962,35177,20444,14733,55621,271,46,317,159,471,9,301,8.6300001,12454,3,1462,18,26332,1026,25306,1100365,73091,1027274,10316,409,9907,1,91.4554826,Arch
15c560d4dd9d025ee0dd2f43cc1721f590bbc064,4,57,108,51,165,0,2,2,4,3823,1,1,1.933966953,106,3,582,13,0,0,0,270,175,95,0,0,0,0,94.50011585,Arch
2df7c37b7a4578eaa1436056f3179f6e20a8e895,2,9,9,0,18,0,0,0,29,816,1,2,0.503258335,0,3,286,0,99,0,99,4703,0,4703,43,0,43,0,100,NoArch
71f8d3a03aac093d7c7655ce4ceeb855ac3789c3,968,20567,35249,14682,55816,169,231,400,126,352,9,303,8.640876672,23011,2,678,16,24239,2342,21897,1048256,99800,948456,9155,1251,7904,0,92.45525026,Arch
1f16cb0bdf894848f68e2ee38f5253f5e9f87910,969,35352,20561,14791,55913,272,48,320,159,482,9,303,8.644258781,12560,3,12,4,26450,1026,25424,1105705,73266,1032439,10377,409,9968,1,92.44998005,Arch
893263d9f832d052c396d3532784c667c60c5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
57afcdbeadb65078c5a77b9b272776aa99e75fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
fcef06bdf510d58544357bd71ae1e7221caa5b47,20,28,53,25,81,0,0,0,32,1550,3,17,3.986041714,0,3,583,14,677,0,677,34291,0,34291,297,0,297,0,100,NoArch
fce8e753c2be355963a02bd585e4e74e9d8e5ebb,6,102,25,77,127,0,0,0,91,205,2,5,1.72402004,0,3,1463,15,467,0,467,19866,0,19866,241,0,241,0,100,NoArch
a465a179aef282b716693843898b466150b643cb,989,20668,35488,14820,56156,169,232,401,126,357,9,315,8.652436388,23120,2,679,17,24848,2361,22487,1077339,100167,977172,9411,1269,8142,0,92.44363367,Arch
ab1cd2bba38e4209991bd108158a08036f097b5e,2,228,4,224,232,0,0,0,14,84,1,1,0.999517475,0,2,680,18,32,0,32,4782,0,4782,25,0,25,0,100,NoArch
7eedbb7fe0f96daa39589145f0284f9054a1b469,991,35490,20898,14592,56388,272,47,319,159,498,9,316,8.65429222,12371,3,214,2,27143,1016,26127,1138784,73609,1065175,10659,410,10249,1,92.44363367,Arch
a203500961a7487322dedc1f4a2071babfe311d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
6747de05fe379662c494c5420a5f10b8d9c9a4ac,3,33,8,25,41,1,0,1,80,369,2,3,1.281553108,0,2,606,7,248,0,248,10378,0,10378,43,0,43,1,100,NoArch
925978effd034bbddc7ebe3716c4f6ed916e5b40,991,20901,35494,14593,56395,169,232,401,126,357,9,316,8.654422098,23120,2,681,17,24915,2361,22554,1081954,100167,981787,9431,1269,8162,1,92.44363367,Arch
c5f3efe0ae4f39ac133d3de8c55a5b4670000611,991,35487,20895,14592,56382,272,48,320,159,498,9,316,8.654412236,12692,3,14,6,27147,1016,26131,1138956,73609,1065347,10660,410,10250,1,92.44363367,Arch
c9e1a9c73395f53e53973ed25f32456b78959a50,1,14,3,11,17,0,0,0,10,560,1,1,0,0,5,215,3,205,0,205,6698,0,6698,60,0,60,1,100,NoArch
3b85cfaa3e3ede4c2abf977b4c0bbe4ec289c09a,6,18,24,6,42,0,0,0,17,1029,2,4,2.265190638,0,5,585,15,205,0,205,6519,0,6519,56,0,56,0,100,NoArch
23276318ea9192b3f69aa30ad9a27deb45d00bd5,3,73,13,60,86,2,0,2,19,417,2,2,0.607884723,0,5,1464,16,123,0,123,4414,0,4414,54,0,54,1,100,NoArch
f67163396c93eb267b920464325ce3b792fded59,1,1,1,0,2,0,0,0,17,0,1,1,0,0,3,1465,17,69,0,69,2217,0,2217,23,0,23,1,100,NoArch
1eb690865160a2b4ad50c08a1b59729408d3c419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
eed15b403add8264f8ee8d670dae7f8a07788c83,425,16593,15462,1131,32055,39,88,127,103,566,4,101,7.448453939,11767,2,732,26,8240,1384,6856,435293,50284,385009,2627,674,1953,0,93.63553892,Arch
