CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,src/main/java/freemarker/debug/impl/RmiDebuggerImpl.java,0,1,75,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/RmiDebuggerListenerImpl.java,0,1,54,,,,,,,,,,,
,,,,src/main/java/freemarker/debug/impl/RmiDebuggerService.java,52,4,470,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/ant/FreemarkerXmlTask.java,23,9,700,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/ant/JythonAntTask.java,1,1,125,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/ant/UnlinkedJythonOperationsImpl.java,2,1,91,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/ArrayModel.java,1,2,170,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/BeanModel.java,15,6,394,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/BeansModelCache.java,3,3,57,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/BeansWrapper.java,53,21,1801,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/BooleanModel.java,0,1,77,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/ClassBasedModelFactory.java,3,3,172,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/ClassString.java,37,47,314,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/CollectionAdapter.java,0,1,66,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/CollectionModel.java,0,1,153,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/EnumerationModel.java,0,1,146,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/HashAdapter.java,0,1,154,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/IteratorModel.java,0,1,150,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/JavaRebelIntegration.java,0,1,49,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/MapModel.java,0,1,160,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/MemberAndArguments.java,0,1,25,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/MethodMap.java,0,104,104,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/MethodUtilities.java,10,1,228,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/OverloadedFixArgMethods.java,21,21,112,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/OverloadedMethods.java,203,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/OverloadedMethodsModel.java,16,16,152,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/OverloadedMethodsSubset.java,39,35,139,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/OverloadedVarArgMethod.java,22,23,256,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/ResourceBundleModel.java,0,1,239,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/SequenceAdapter.java,0,1,45,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/SetAdapter.java,0,1,15,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/SimpleMapModel.java,0,1,149,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/SimpleMemberModel.java,18,14,188,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/SimpleMethodModel.java,22,8,149,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/StaticModel.java,10,11,238,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/StaticModels.java,0,1,76,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/StringModel.java,0,1,101,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/_BeansAPI.java,16,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/beans/_EnumModels.java,2,2,88,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/AttributeNodeModel.java,3,2,97,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/CharacterDataNodeModel.java,4,2,74,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/DocumentModel.java,6,2,105,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/DocumentTypeModel.java,6,2,82,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/ElementModel.java,14,5,209,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/JaxenXPathSupport.java,35,15,249,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/NodeListModel.java,16,5,197,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/NodeModel.java,77,32,652,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/NodeOutputter.java,13,4,289,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/PINodeModel.java,3,2,74,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/Transform.java,11,6,233,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/dom/XalanXPathSupport.java,21,8,179,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jdom/NodeListModel.java,1,1,1321,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/EventForwarding.java,0,1,267,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/FreeMarkerJspApplicationContext.java,0,1,143,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/FreeMarkerJspFactory.java,0,1,42,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/FreeMarkerJspFactory2.java,0,1,12,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/FreeMarkerJspFactory21.java,0,1,32,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/JspWriterAdapter.java,0,3,163,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/PageContextFactory.java,3,4,58,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/SimpleTagDirectiveModel.java,0,1,93,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/TagTransformModel.java,1,2,464,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/TaglibFactory.java,2,3,736,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/_FreeMarkerPageContext1.java,2,2,20,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/_FreeMarkerPageContext2.java,2,2,76,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jsp/_FreeMarkerPageContext21.java,2,2,98,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonHashModel.java,2,3,166,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonModel.java,0,1,242,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonModelCache.java,1,1,82,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonNumberModel.java,0,1,112,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonSequenceModel.java,0,1,139,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonVersionAdapter.java,0,54,83,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonVersionAdapterHolder.java,57,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/JythonWrapper.java,1,2,353,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/_Jython20And21VersionAdapter.java,1,1,26,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/_Jython22VersionAdapter.java,1,1,26,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/jython/_Jython25VersionAdapter.java,1,1,26,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/rhino/RhinoFunctionModel.java,0,1,40,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/rhino/RhinoScriptableModel.java,0,1,123,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/rhino/RhinoWrapper.java,0,1,70,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/AllHttpScopesHashModel.java,0,1,150,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/FreemarkerServlet.java,5,5,813,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/HttpRequestHashModel.java,10,3,135,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/HttpRequestParametersHashModel.java,12,4,126,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/HttpSessionHashModel.java,1,2,156,,,,,,,,,,,
