CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
2ce1755e34b739bbe754805aa146206b1809d2d3,1,17,4,13,0,0,0,1,9,2,1,1,0,228,184,25,22,20,2,2078,1894,184,3,3,0,0,100,NoArch
cfa2ed7a9d27753e39248bb1ce8c0be35bba628d,1,10,7,3,0,0,0,2,2,2,1,1,0,67,41,15,6,6,0,181,181,0,6,6,0,0,100,NoArch
8fdd78ccbb513df5aa4399a90039cf2e7bbce8d6,8,38,53,15,0,0,0,3,20,0,1,3,1.99578521,1425,42,16,143,142,1,5627,5747,120,86,85,1,0,98.99892742,NoArch
298eee07f074a7a56f3232ba73bd7a450c1c6338,14,297,70,227,1,0,1,3,23,39,1,4,3.071034652,2473,185,26,305,273,32,9270,8251,1019,178,160,18,1,99.89532449,NoArch
ef99043f9b20dbd10c44c25f3d1721284f8d49ff,1,2,2,0,0,0,0,3,10,6,1,1,0,83,186,27,5,5,0,371,370,1,3,3,0,0,100,NoArch
cbc4347fa5fc2fc5690705ab969cc035aff9957e,1,1,1,0,0,0,0,4,13,6,1,1,0,98,187,28,5,5,0,513,513,0,3,3,0,0,100,NoArch
43585266cc110b0023d69945ed84980e8f024a48,1,0,1,1,0,0,0,4,11,0,1,1,0,65,188,29,4,4,0,268,283,15,3,3,0,0,100,NoArch
fad901ea214d6138061cfaebca7582255ed8f8b9,1,1,1,0,0,0,0,4,21,6,1,1,0,207,189,30,12,12,0,1019,1019,0,6,6,0,0,100,NoArch
e74ae9b4119f6807a79a2b937849ec4b2460fb08,1,20,14,6,0,0,0,4,14,0,1,1,0,98,43,17,5,5,0,530,513,17,3,3,0,0,99.89583333,NoArch
3ae4c54bfe46ac08b2a9f132de6b58c1b9b330ab,1,1,1,0,0,0,0,4,22,1,1,1,0,207,190,31,12,12,0,1019,1019,0,6,6,0,0,100,NoArch
e9ecfe16e2689554c63224cde26c3b8bae74c242,1,19,0,19,1,0,1,1,1,0,1,1,0,0,191,32,1,0,1,69,0,69,1,0,1,0,99.9308915,NoArch
d87b7a37608fa8ceb51bbbea96d59d642d37db70,1,4,7,3,0,0,0,1,10,3,1,1,0,241,192,33,21,22,1,2062,2078,16,2,3,1,0,99.86192613,NoArch
addeb36841bb43a80c53fc748e29fb0a1e6fa021,1,12,2,10,0,0,0,3,8,5,1,1,0,107,193,34,12,10,2,598,526,72,2,2,0,0,100,NoArch
ad88a2fef2c3e26176cbe18755e7928ccfe12ad9,5,200,106,94,1,1,2,4,23,1,2,3,1.677056866,882,194,35,98,82,16,6518,5203,1315,24,24,0,1,99.37565036,NoArch
a7fc9bf00e408e57a22507198cc0e509392d1107,1,3,0,3,0,0,0,1,2,0,1,1,0,65,195,36,8,7,1,489,466,23,1,1,0,0,100,NoArch
9d0b2199b44347c8a5fce00fdface750da9810a2,1,2,2,0,0,0,0,1,11,0,1,1,0,238,196,37,21,21,0,2062,2062,0,2,2,0,0,100,NoArch
7c2ec2012c961e4fa82d48cf7e3814d854790f19,1,1,1,0,0,0,0,4,16,0,1,1,0,104,44,18,5,5,0,532,532,0,3,3,0,0,100,NoArch
75e76eb0289bf752de84ed1eca27fe3341fc9df4,4,68,56,12,0,0,0,4,24,0,2,3,0.479672146,979,197,38,100,99,1,6576,6541,35,24,24,0,0,100,NoArch
5ba24cb62939b35f5336ad3aa24119c0a74313f2,4,248,29,219,0,0,0,4,25,5,1,2,1.712829246,592,198,39,50,38,12,5768,3585,2183,17,17,0,1,96.7765043,Arch
d2d9d85abcc2f26449cff850c1e8a52de5f5fca5,1,3,1,2,0,0,0,1,4,0,1,1,0,68,199,40,8,8,0,503,491,12,1,1,0,0,100,NoArch
d6db69f2b5a86113538cae86099820726faedb69,1,3,1,2,0,0,0,1,2,6,1,1,0,107,200,41,8,8,0,891,869,22,2,2,0,0,100,NoArch
76c06269d745e27247c410f357d9e43598c3eb5b,1,14,7,7,0,0,0,1,3,1,1,1,0,109,201,41,9,8,1,987,891,96,2,2,0,0,99.55406912,NoArch
09b74e67d69a00b9a488aa9c608bfe954fa7c888,1,5,0,5,0,0,0,4,26,1,1,1,0,331,202,42,28,27,1,2325,2270,55,8,8,0,0,100,NoArch
40cf7d3b9c0f67fa274b3a3a650d4c7fc6a5cc71,1,112,0,112,1,0,1,1,1,0,1,1,0,0,203,43,9,0,9,923,0,923,2,0,2,0,99.92503748,NoArch
4fb3040df537e536f87b84402e105bfe027c23f8,1,2,2,0,0,0,0,4,19,8,1,1,0,489,204,43,60,60,0,3294,3290,4,12,12,0,0,100,NoArch
c7d3f6da3c4fcedd001a6587c8194cac356aff46,2,2,2,0,0,0,0,4,22,6,1,2,1,834,45,17,99,99,0,4634,4634,0,34,34,0,1,100,NoArch
9acbff2a8c8b09ca713a562a738d6849c0268abf,6,257,115,142,1,0,1,4,27,8,1,4,1.41857529,1283,205,42,133,122,11,9336,7993,1343,28,30,2,0,97.55914382,Arch
089d1329cff0a8412470b897cdc6bcd09f7a9793,5,9,7,2,0,0,0,3,28,7,1,3,2.173794941,1549,206,40,151,151,0,9915,9891,24,29,29,0,1,100,NoArch
25166b2453e4b588460b509e461191056416cc68,34,220,176,44,0,0,0,2,29,18,2,11,4.513603705,6435,179,1,799,800,1,31093,31417,324,374,374,0,0,98.99065421,NoArch
f55276b6465b5c91c7b5c2b7bc201be2eb937bf1,21,353,102,251,0,0,0,2,7,72,2,12,4.287920855,1184,180,2,108,107,1,5213,5126,87,67,67,0,0,100,NoArch
83637d70dd569b4cdf7d32616728ec9b7a5b8760,11,84,72,12,0,0,0,4,25,16,1,1,3.116950332,3086,181,2,635,628,7,15714,15382,332,284,282,2,1,100,NoArch
d023be63369a9bf9bce6426442ea1d6c92428142,10,31,33,2,0,0,0,3,22,112,1,6,3.12343651,2804,182,3,468,467,1,19543,19599,56,192,191,1,0,100,NoArch
f08dae3d162d0861183d60098134b49055cae168,2,17,0,17,0,0,0,1,5,474,1,2,0.873981048,138,183,4,27,22,5,610,503,107,14,12,2,0,100,NoArch
8535e20f0675c7b605fa6789194beb10577d364e,4,456,3,453,2,0,2,1,17,63,1,2,1.169811894,920,184,5,156,115,41,6263,4375,1888,58,42,16,0,99.59274343,NoArch
e02a166a1b61abb857832ee19bdc996333a38515,4,59,43,16,0,0,0,1,18,0,1,2,1.367100791,1373,185,6,155,156,1,6474,6263,211,60,58,2,0,100,NoArch
39bfe7c3eda44bbeb3434c0365efec608814690f,3,144,32,112,1,0,1,2,7,336,1,1,1.480805535,213,186,7,45,30,15,1771,1099,672,21,13,8,0,99.55719557,NoArch
00a6c61392fff55edc17ad3339931563730a1410,3,23,13,10,0,0,0,1,18,135,1,1,1.251629167,1041,187,8,96,94,2,3982,3925,57,48,48,0,0,100,NoArch
aa1bf8f5be6428b33936202f4995647b71ce0876,6,132,16,116,1,0,1,1,19,218,1,2,2.448235195,1341,188,9,175,149,26,6157,5705,452,74,69,5,0,99.670812,NoArch
