CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NUC,AGE,NS,ND,Entropy,LT
,,,,lang/java/tools/src/test/compiler/output/Player.java,53,29,543,,,,,,,,
226013fdc311fca600af1207e756518e1b153de8,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
bbea1cec3ed6ffae631b4c0d975639a098687ab4,2,14,7,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,1,1,1183,0,0,98,62,1,2,0.453716339,1874
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,13,6,691,,,,,,,,
30a5725789d4cf77beec0e504371a766529ad7a0,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e2e11cba3303b189f090383c931f0ae60c4fa952,2,16,0,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,8,0,567,0,0,34,4,1,2,1,1134
,,,,lang/java/tools/src/test/compiler/output/Player.java,8,0,567,,,,,,,,
0beb39d78f6bdccb803b8c6eb58af02b2cc80429,2,120,1,lang/java/avro/src/main/java/org/apache/avro/Schema.java,6,1,1717,1,0,104,13,1,2,0.318855419,1717
,,,,lang/java/avro/src/test/java/org/apache/avro/TestUnionSelfReference.java,114,0,0,,,,,,,,
734eddefb2b271cdbe5386f6f78a17d7a7a1809e,1,17,0,lang/java/avro/src/test/java/org/apache/avro/TestUnionSelfReference.java,17,0,114,0,0,2,0,1,1,0,114
3e5cf4a94dd1f71e42a45c812f26a53c7b89e945,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6583fcce6d32627c55faf9e1df35cc353b8c8841,3,110,0,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,14,0,562,1,0,15,357,1,2,1.368297198,757
,,,,lang/java/avro/src/test/java/org/apache/avro/ByteBufferRecord.java,62,0,0,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,34,0,195,,,,,,,,
ee5008d9ed66f3237cf1304484b1d1e6836c8a33,2,71,4,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,32,3,93,0,0,21,535,1,2,0.996791632,337
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,39,1,244,,,,,,,,
b07dfbcc6c37da1b730a4bd897d4cfdeabe63cdc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b991c93ad1238a1b128213a5d7ef754ddeaa827e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
54fc3f53807f7cfa535100d826e19e66aa5cad8e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
d9d95871441b015353429585baa3ae821fdb39c1,2,49,1,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,2,1,132,1,0,30,508,1,1,0.327444919,132
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/SchemaNormalizationTool.java,47,0,0,,,,,,,,
b5bec5ca18901507f6fc01d635f10465fd3edcdf,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
3299a9f0fa36367c7b5a68dc6bde633fe6e1ae1c,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
c5aa1d6962ee16812d8d8c19b167b1b256e8002f,3,41,3,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,1,1,216,0,0,10,678,1,2,1.219748493,298
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/SchemaNormalizationTool.java,21,1,47,,,,,,,,
,,,,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,19,1,35,,,,,,,,
0e6df4837b1032a51e7fd85c95451781991d4856,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b64081ee174e5b5aefcd93c3bc6c5aefe6acbf49,1,12,29,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,12,29,956,0,0,86,43,1,1,0,956
915cb4541fa0e7d3d96646947f449cbb4b75589a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
eaa7cca922b916ab7ad0fac6e109330197f8c75f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
602a2c5b5258d5e1f0f60f71506b16801cbdf156,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
0530d6cebf1979ca65b6abb7b2df080460910127,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
de5d8ebc897407eda369cbbab1facff61076e780,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
8c99b3409005feae42d24529687860220b7d25d6,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6eda0b41796d5d039ace7720bbd8066f0b7835e5,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
eaaf263372229f9aad9970f54767e043b1e104dc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b9409b3bee5a45e8ffc67430e6a878be564569ce,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b597c3ab93ef1c6a37a9c1fa3584d86d20723784,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7fbedbb8923bb203409f5d5576a38ac70aba9f4b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
4b1ab225fef8e8f66cb95d6605bdd4fd568929ed,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e37a52d909b913059ba4493f509ede7d46dcf0e1,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
269d0ff7d3025cf3370023e353a373916dd67433,3,18,2,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,1,1,939,0,0,87,57,1,3,1.336666482,2533
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,6,1,433,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,11,0,1161,,,,,,,,
4d07366aae24b6701c304dd5124b7c5bae5ea6ab,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
c8436998ae107996c1c48c9b7efcbb98b8b92930,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6971ac739aee41bfd62dcd4031f6c848bb0b2d4e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
67dbda933bb2e1286a28fd832ea4316d34906005,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
5432cd09da963bb72796729dafa2bf5954d57772,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e65411f5cce2d58588fbb96a366560f6e6803dab,4,14,14,lang/java/ipc/src/test/java/org/apache/avro/message/TestCustomSchemaStore.java,1,1,79,0,0,35,864,1,4,1.724407818,1476
,,,,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,7,7,247,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,3,3,575,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output/Player.java,3,3,575,,,,,,,,
595643cba16a2b4d7be68d46ee8f79c4e380cbf7,4,58,13,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,1,1,763,0,0,28,324,1,3,0.866987402,1946
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,1,1,101,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,5,3,699,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestReadingWritingDataInEvolvedSchemas.java,51,8,383,,,,,,,,
d55f5e152c288a2037d65d15a7169d76aa9be2be,2,120,1,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,10,1,763,1,0,26,0,1,2,0.439496987,763
,,,,lang/java/avro/src/test/java/org/apache/avro/TestNestedRecords.java,110,0,0,,,,,,,,
254ee8ff595c6c52580128aec9355394f96382d5,1,8,13,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,8,13,772,0,0,27,0,1,1,0,772
475904893244b23e612073f9f8cf476380cec812,1,17,0,lang/java/avro/src/test/java/org/apache/avro/TestNestedRecords.java,17,0,110,0,0,2,0,1,1,0,110
beef86697a0dbd09d4d99a735f8a5afe37e5d976,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7ed38d7c7e150987ef8bf035196576fc158e03eb,23,747,73,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,3,29,192,7,0,99,85,1,11,3.918194014,6620
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,4,0,1183,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,50,0,438,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,3,3,143,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,2,2,107,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,9,4,110,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,3,3,53,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithJsr310LogicalTypes.java,10,10,892,,,,,,,,
,,,,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,73,8,1088,,,,,,,,
,,,,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,119,13,679,,,,,,,,
,,,,lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/AbstractSpecificRecordTest.java,73,0,0,,,,,,,,
,,,,lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestCustomConversion.java,45,0,0,,,,,,,,
,,,,lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestLogicalTypesWithDefaults.java,58,0,0,,,,,,,,
,,,,lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestNestedLogicalTypes.java,67,0,0,,,,,,,,
,,,,lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestNullableLogicalTypes.java,45,0,0,,,,,,,,
,,,,lang/java/integration-test/test-custom-conversions/src/main/java/org.apache.avro.codegentest/CustomDecimal.java,65,0,0,,,,,,,,
,,,,lang/java/integration-test/test-custom-conversions/src/main/java/org.apache.avro.codegentest/CustomDecimalConversion.java,52,0,0,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,32,0,289,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,5,1,119,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,14,0,80,,,,,,,,
,,,,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,13,0,97,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,1,0,575,,,,,,,,
,,,,lang/java/tools/src/test/compiler/output/Player.java,1,0,575,,,,,,,,
726c7bf18300ece22199b37b2c4b2b1c4cc9ffc8,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
4b498e5c76569dfa7acb7e62f175075db3d314e2,4,268,0,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/InduceMojo.java,137,0,0,4,0,11,52,1,4,1.628356075,0
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/entities/Person.java,23,0,0,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestInduceMojo.java,85,0,0,,,,,,,,
,,,,lang/java/maven-plugin/src/test/java/org/apache/avro/protocols/Remote.java,23,0,0,,,,,,,,
67014e575a96a1172b1601254ab7bfab19bceb88,1,2,2,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/InduceMojo.java,2,2,137,0,0,2,0,1,1,0,137
c011d76436a1c11c614a133ae06abbc19baf2436,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
34aa0fa4c674c281c1060515dec0a72b1c973778,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
a262a107ddd403e3ac5a773c735110a6565104de,3,95,6,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,25,5,252,1,0,40,392,1,2,1.263199462,754
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,8,1,502,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReader.java,62,0,0,,,,,,,,
52a53e9520d7657bd237cae3e92e3ed015c71811,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
29e1d662bafc66499e198a6af9b0920aa79695e5,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
d2f92b445cf07683b7aa9afd2f69e2b23a033e6b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6599fb29fb0ba8a2c3dba0b0e39feb31cfe2111c,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7182fda6eb3f4b8aa43016ac8c32692103b0cb9e,1,1,1,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyOutputFormat.java,1,1,169,0,0,14,448,1,1,0,169
4eb2bed0bbbf7c25d9a25ab06eb368348771e918,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b1249403bc0e9e62af8e87f61bb4a33e44007b4d,1,12,10,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,12,10,1991,0,0,6,1086,1,1,0,1991
a9ec22cce3c5d0bbde162dca99a96adf4584b429,2,10,8,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificLogicalTypes.java,8,7,355,0,0,10,76,1,2,0.650022422,420
,,,,lang/java/integration-test/test-custom-conversions/src/main/java/org.apache.avro.codegentest/CustomDecimal.java,2,1,65,,,,,,,,
fab3d4051c6bf5cacf6bd80895a72332ae5f362f,1,4,4,lang/java/trevni/core/src/main/java/org/apache/trevni/OutputBuffer.java,4,4,317,0,0,5,1086,1,1,0,317
35dd8813b6366b68ad302c38217ff5a7e26553d2,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
904a9146cbb95ef39ff85610e953b1ab428192e9,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6c1e81c8ce9140e7a9f9e1d389654e9aa6f4231f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
b3d027654b943899c609d5bcf529a45a458dfa56,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
8f94f5647b6351c219fa105f37cd01f156427f71,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
202748df75a29e8b27ce4e374ff289cfe8a91040,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
d3dbf7122d3b8386ae72f46f0e966c8b69b8621a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
0917c496a26877a3bb260a5a09ff60b3d1ab85d8,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7da2a4f05f80a044a1d5033048d0040a9f7f2445,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
a296ebc8894ad52ae7c0946e635b93cadc709e70,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e61751efd9f72cc299fce55c16e1d15e2ee1addc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
1e5f62c8bd3b58d5d622d8abeb665d601c978f75,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
1d7f2d7b46794348394a2f0a70658d94c38530a1,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
0c223c9da6d0286c9e16257cef8b9988099cf8a2,1,5,4,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificLogicalTypes.java,5,4,356,0,0,11,24,1,1,0,356
7622817b35b5511607d33facb6c0877e08b6c21f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
2b8513f94ba04b3b14867d639ae37750db56f765,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
1a934e37e1d3bf63fdec844d676d6a5c129e1b67,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
efd6274a4c7a9ed7c1c0d41477649b68baeefa0b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7740efa3ee8e3ddd01405c8f3af1937859f6bd1a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
9133577129111a75103d9bcfa5444f9847abb515,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
dd31b7eb4d537d83197ba04059953283c58696fc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
a7e72b5b581605d70919b8d244414b879533bd8f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
298047ba76ad69007a5d9ba7e931322c933a03b3,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e5fdce55138d59839ff16797aac02e4b1d916ab9,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
63a34a693763f0f103b15e4fd77dcfc8547829dc,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6660870e3e13ceb91bcf9d4b8ff5cad8fa142856,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
c3a488cb1808f0de86f4f0ab27acbc26095c6f09,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
695d83d02d5c5cd074c3fed0655f0940e0f3c4de,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
29ebfc3af238de33dc4bbbf508c4b6daf3306b38,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
8a42cd0642fcadca7765f59d83a059b1eddb26bd,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7f116b8d58655ac369e3ae2c31cd68bc93f0b903,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
55acae0fdb725aec974dd125086d161c097b0dac,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7a098485a585fa3e387e2ad2b2e4af682a88a997,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
114cf9c826c38c925292f81109e3dce0837d71ed,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
9a05375436385b7fce75d32cfdcd359e279e0628,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
806adf7bba3dbff20002b6dd2d64d6e3be062321,4,58,3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,8,0,33,0,0,100,629,1,2,1.909887141,2479
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,13,0,1187,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,15,3,561,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,22,0,698,,,,,,,,
2084ca42ffd22b7827cc7e240cf249534b9f9d45,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
5a64ea53d2e37449295c8d29f3d33ce849691155,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6d0323cc950f0b05a7e30a81fa5970df312be736,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
0d997e5e5952546e0bdeab3080ef7c00d8caffc1,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
05171ee872bb8d6e9173a34b7832f522b2a56763,7,22,11,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,14,2,1153,0,0,80,812,1,4,2.248495256,2877
,,,,lang/java/grpc/src/test/java/org/apache/avro/grpc/TestAvroProtocolGrpc.java,1,1,267,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestBulkData.java,1,2,117,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,1,1,87,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,1,1,354,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerConcurrentExecution.java,1,1,199,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,3,3,700,,,,,,,,
411cfb96db6126a06df9e8093106e690b7e35dfc,1,22,39,lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,22,39,785,0,0,21,111,1,1,0,785
2eea14c10f87029dfe89e7575fbd587cb23b812d,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
5896f1a1bdcbc2f7450b09b1dbbdeb4ad0cb13b6,2,5,2,lang/java/ipc/src/test/java/org/apache/avro/TestBulkData.java,4,0,116,0,0,14,126,1,2,0.985228136,229
,,,,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,1,2,113,,,,,,,,
c3e0c4974db92bf6001a6da654870455cac70eac,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
8643e3bd73cab8dbbbcac1203a19c2d2cdc62cfe,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
384061c05720287aa93a756a742aab2572b75e79,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
10445fe1c366cbafcd5de4ddf4520ac5f91183cb,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
3c16299956d64dc4a1b76161228ebb545d3d400b,14,45,85,lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,4,8,174,0,0,88,558,1,11,3.750085681,3813
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,2,6,229,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,2,6,379,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,3,11,509,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,4,9,939,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,3,4,163,,,,,,,,
,,,,lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java,3,8,157,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,5,6,143,,,,,,,,
,,,,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,4,4,49,,,,,,,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,3,7,403,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,3,3,254,,,,,,,,
,,,,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,3,2,175,,,,,,,,
,,,,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,4,6,94,,,,,,,,
,,,,lang/java/trevni/core/src/main/java/org/apache/trevni/MetaData.java,2,5,145,,,,,,,,
bcc79e90540f55dc9e1dd34da7a1f5901ee22b2a,1,3,7,lang/java/avro/src/main/java/org/apache/avro/Conversions.java,3,7,237,0,0,6,1187,1,1,0,237
0de805575f41c2d7deff9fcbe408e51606f88269,1,3,3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,3,3,1200,0,0,101,43,1,1,0,1200
4fad0f252d06f5cf4c51fbfdfa2ac966daf55a1f,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
e03f9d44faaaa5fd0908f9402340164972415c0d,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
cef06d90fd2e4156f83498f6a77b325115491a49,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
a780991e7316762cda2a7cc8bc7092c4c61ccf63,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
99393272e65c24778254e97be11ec87e02d5689e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
6b5963d64e8c339c5266b6b14c707ea9cb10f8fa,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
f4425913940a11870bc8fda602d29217cff53af0,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
7e64b40104f0918b04ddc83038ef0bb779ff1c95,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
c1faf3b56504de9e366000ceeb4a65ef9567f8d2,3,2,13,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroInputStream.java,0,5,103,0,0,2,840,1,1,1.584962501,342
,,,,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroRequestMarshaller.java,1,4,106,,,,,,,,
,,,,lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroResponseMarshaller.java,1,4,133,,,,,,,,
ba30662a00fe5f883d643c956d7b982a5d4b8751,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
1f88d9ede26daad76f1343ca300f16cc824ef712,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
c4f880eb00b07a4cc6fbab24ae9f5c9d970d269b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
95cd62055fd24910d8873b4d8ab209eec198239e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0
ac95febf82b15ffa564cac1d92475cdf6efed9f6,27,105,52,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,1,1,79,0,0,21,1085,1,10,4.389798373,4594
,,,,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,1,1,67,,,,,,,,
,,,,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/HttpServer.java,11,1,152,,,,,,,,
,,,,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,3,1,41,,,,,,,,
,,,,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StatsServer.java,3,1,54,,,,,,,,
,,,,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/StatsPluginOverhead.java,2,2,105,,,,,,,,
,,,,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestBulkData.java,1,2,120,,,,,,,,
,,,,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttp.java,4,2,90,,,,,,,,
,,,,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttps.java,2,2,60,,,,,,,,
,,,,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestStatsPluginAndServlet.java,4,3,216,,,,,,,,
,,,,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyServer.java,6,4,217,,,,,,,,
,,,,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransceiver.java,7,4,651,,,,,,,,
,,,,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransportCodec.java,1,1,202,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/NettyTransceiverWhenFailsToConnect.java,1,1,80,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServer.java,6,2,188,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerConcurrentExecution.java,5,1,199,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerWithCallbacks.java,6,1,700,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerWithCompression.java,4,1,92,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerWithSSL.java,6,1,150,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyTransceiverWhenServerStops.java,2,1,138,,,,,,,,
,,,,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestProtocolNetty.java,2,3,47,,,,,,,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,18,5,53,,,,,,,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,5,7,226,,,,,,,,
,,,,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,1,1,270,,,,,,,,
,,,,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,1,1,35,,,,,,,,
