CommitID,NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
390a85409006f829d4d3564c2308c06ade211920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
67204b83ddbce6d62f48fdf9dbe073f0b9f3abf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
b41da12492f084c0da0af84e37711348f92f0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
e1c30a236a6b8244fc6e78e759c886617e9a05fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
dc15bfcdbb210396f4cf0580e485e7776d77d383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
e83caaf341af5368cf39a461bb5a15fe6108a21b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
b814cd0b76b63b08cd7772f43c3cb904a1dcbff5,18,1703,66,1637,1769,3,0,3,73,675,1,8,2.534364845,3663,5,0,0,675,486,189,27002,18095,8907,342,211,131,1,99.37718957,NoArch
3efbd4c1a5d81966ab5dd01b394c4b0a188bf871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
fec162dda29ecbf36579ebb61a666bd17ed9bb01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
a943df760f6df520702a54e9b061e98250172c8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
355d51ba1e09ae73737160880ee2f07f953ceb6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
4505b498da9800f2d3143d7487ee07e99177808b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
993cedea14eb511e6341e1ed2692112bd253e3d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
389231ef31b02d444a73105ea4d6b5e0cbaac1d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
f7f2f82cc511e334db25015d32a911addce0c064,18,66,1703,1637,1769,0,3,3,72,952,1,8,2.534364845,5300,4,3,2,486,675,189,18095,27002,8907,211,342,131,0,99.37718957,NoArch
c83acd5ac1443c9afd5ae06eb5e3a802c2b1eeee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
2cf3c9909a970039b7f85af4c59bf5fd8068bc88,18,1703,66,1637,1769,3,0,3,73,675,1,8,2.534364845,3663,5,1,0,675,486,189,27002,18095,8907,342,211,131,0,99.37718957,NoArch
377bc5848d066a851560fb921b6b77996f7d150f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
54a79769987d78384899062b59d413412c577de3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,100,NoArch
6b6ddfeb920f901d851ca12c6be3476ca00a58a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
bbd41db436a8185e9c66cf3c59272d7a65f80ecc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
a11bd49e86d50f5a840ab2cdfe4f6927bedb4f93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
f20b566febaac5d68a16802350272d8517c3775f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
a9f286b6d27d432ba2028495ec9ecd251382108f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
8be63e391e698f743c4c84ce5708fd472f62e469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
787be93d3cb1ef8f90e9e136cff6b0d2b66f4bcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,100,NoArch
089ee708b2b2deb0a3cb1f1c937288954c6a5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
47923b7bec3ed1326941ad4db5cef9babfd2d106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
421a37058d305a9f723aba0912bca25f4dad30b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,100,NoArch
563e79d0f2d64b64d5407f1c3b8b579b91f6446d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
d695a50ae56398b7daeac40f9a0bbbd605b68731,1,6,4,2,10,0,0,0,7,66,1,1,0,335,5,1,0,12,12,0,2225,2179,46,10,10,0,1,100,NoArch
b4ede4b116b24b5308e8419504a73e02b7f7e406,12,410,14,396,424,1,0,1,80,589,1,8,2.884599258,4643,8,0,0,909,320,589,28787,11082,17705,334,119,215,1,99.92242048,NoArch
764c9322c136f0e3b8bd1e3f646d683321927e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
c9a62f3c2530f5c957edca4b5096f74c78b408a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
8d2a2ce10db3fdef107f834a0fe0c9297b043a94,1,68,10,58,78,0,0,0,22,914,1,1,0,1752,4,1,0,312,290,22,10519,9998,521,181,181,0,0,100,NoArch
9373b13259181895faab95b02d7576ad51260249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
63d0524a75b753dc4cf679ef9e2f423a639196c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
0ebd2c8448979daf97b5d1605d85de6b36c434a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
46d2c8b5da67b87f8f427140cb6964c3125c84cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
8e069398b7da9d74f3b46a430ea869470eb299da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
26700949812e39f6ddedc63c53f8cb5562fd7f15,2,2,0,2,2,0,0,0,16,94,1,1,1,192,7,0,0,11,0,11,726,0,726,6,0,6,1,100,NoArch
943411d20d27c9f11f9bd0311ae5c4438b7cc81c,1,9,2,7,11,0,0,0,23,8,1,1,0,1810,4,2,1,313,312,1,10571,10519,52,181,181,0,1,100,NoArch
95234db14b7afca9593829f43c41a9851e08dcd7,26,210,145,65,355,0,0,0,99,769,1,18,4.054734857,15649,3,6,4,2604,2603,1,89768,89384,384,1153,1153,0,0,100,NoArch
9855529f1af979ade479d5658bbe90917ae2734b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
d799e1829a39ca0379f3e12d2e8cfdf5fcd26151,16,277,147,130,424,1,0,1,100,114,1,12,3.127280101,9170,3,7,5,1947,1810,137,52383,48358,4025,706,638,68,1,95.06454062,Arch
c78a3d5ea4e7e511ba9f6182157956db3e65e1a0,13,95,107,12,202,0,1,1,96,684,1,9,3.072479363,4946,4,8,6,970,962,8,29384,29449,65,338,335,3,0,99.92553984,NoArch
fd26721a5b333d59ebf37d39ed69fedcf33dc8dd,1,4,2,2,6,0,0,0,66,0,1,1,0,1144,8,9,7,149,149,0,7653,7625,28,99,99,0,0,100,NoArch
25032e10a86851bdabfa29b99885ccfc03c6667e,97,1536,1876,340,3412,0,1,1,78,730,1,21,5.533997794,26812,3,2,0,2399,2332,67,166047,163404,2643,1507,1451,56,1,95.49005682,Arch
9e60e59c53e006629a341822a39a22fa35f8270c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
a318a34d1f5f8146fb441c092c73b6170719e88a,3,101,29,72,130,0,0,0,101,12,1,1,1.114729977,2524,11,10,8,614,605,9,14625,14303,322,268,263,5,1,99.8982706,NoArch
33f7177e66e04c4843676e3d7a9cf739ba812304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
6527d6d1d5081d38168b9ea14bd7d715c5e2af8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
aa5860fc355d7d44c3d567fdb1fb2d20ad474cc0,1,14,3,11,17,0,0,0,10,114,1,1,0,204,6,0,0,24,23,1,1114,1038,76,7,7,0,1,100,NoArch
c4386ad21f16b4fdd761eeb5ac4332f6221aac3f,1,12,92,80,104,0,0,0,77,17,1,1,0,1134,13,3,1,222,243,21,5107,5477,370,74,78,4,1,100,NoArch
409dac80e9e042f308d097f64b496df122c58dd2,3,96,128,32,224,1,2,3,6,102,1,1,1.556254104,128,2,0,0,5,6,1,398,525,127,3,2,1,1,90.27088897,Arch
9623e50cb0da0140fd0427c04f6fa29b518e4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
33bbf35c3dcc6a89b8ac6a8433ccf4bca21c7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,100,NoArch
561a811f671a16139403741f707da6bfdf23997c,2,49,2,47,51,0,0,0,97,3,1,2,0.462749059,1828,7,0,0,360,315,45,13154,7183,5971,126,94,32,0,100,NoArch
43dbc590a0ef1d954b505b14c1f48b66f10f650a,1,1,1,0,2,0,0,0,24,47,1,1,0,326,5,0,0,47,47,0,1470,1470,0,17,17,0,0,100,NoArch
c8ea9dac88b112d8bb282b9502cd463bf9249396,1,0,1,1,1,0,0,0,43,0,1,1,0,692,7,13,11,45,45,0,5952,5961,9,32,32,0,0,100,NoArch
c6f772b408046c61b3269d8aecc5f1684bcad6fb,8,93,9,84,102,3,0,3,26,585,1,3,2.537838264,2067,4,0,0,319,316,3,9377,9221,156,164,161,3,1,90.29618083,Arch
207d4ff95d4dd48a4267e3d2577f86b304d0b11b,1,2,35,33,37,0,0,0,21,942,1,1,0,175,4,14,12,27,31,4,671,865,194,18,20,2,0,100,NoArch
4fad66df0132c815a2a74c01704168d87f47009f,1,21,0,21,21,0,0,0,22,0,1,1,0,142,4,15,13,30,0,30,793,0,793,19,0,19,0,100,NoArch
ca1ef06d87424630f80ade31afcd8a1108dd5fed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
bb6a79ea79315037956c1665b83b8c80a3016c73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
07bd95a82f93458196d44f8e285435a865d3d70d,7,56,93,37,149,0,0,0,12,770,1,1,2.699387797,736,2,1,1,79,80,1,2679,2744,65,54,55,1,1,100,NoArch
6d4f6bef8d03f6bb5d452b65e68074f11892ccbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
4a8e814327be1f18b203784778f8b17d7f9da8b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
9bf8b01243b059911dc042ed2b0ecf4729005cf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
a8875da2cff6bd08c4169f3126b1871f09c557e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
88de5c89207d92f402cf250f2225bf7898af3c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
40a5e6ae4cc4cd2d8065880c2641d640d1ca2f8f,1,33,0,33,33,0,0,0,2,12,1,1,0,96,1,2,2,6,0,6,561,0,561,4,0,4,1,100,NoArch
80632f46e75f447739c2fe91b13d26910bc527ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
71be8a456ffb250abb22f2a956ae0c6acd5104fa,1,47,80,33,127,0,0,0,5,17,1,1,0,280,3,7,5,15,15,0,1893,1945,52,12,12,0,1,100,NoArch
113ea7f4397fd9a24746d1ab7c8124d3c3bf6bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
5bd23ddf297952d816166083f2f02b83abae344a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
89f3503af2acc7a6ef52bde01d4961a7f49899a8,1,2,1,1,3,0,0,0,24,41,1,1,0,1817,5,2,0,313,313,0,10587,10571,16,181,181,0,1,100,NoArch
a7fb39172ddec93e289127e1a58d7ea1e0b3a498,6,97,122,25,219,0,0,0,102,27,1,4,2.211810353,3899,7,16,8,681,681,0,25307,25527,220,321,320,1,1,100,NoArch
21098529e659743e551f2c35652d1a93c1528082,4,45,10,35,55,0,0,0,84,16,1,2,1.397786827,1252,10,17,9,264,233,31,7727,6674,1053,81,62,19,0,100,NoArch
fe6a2fc4c4178633d85d84657520967893f18aec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
e6a3126e6f23ddabf829e47efa27d4ec2f76f7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
eb06f71861025c9261b5ad7a09cab0c46f2ac311,14,85,310,225,395,0,2,2,79,363,1,8,2.377382028,3310,3,31,4,311,292,19,19471,17017,2454,180,165,15,1,93.59831164,Arch
39500088491512aeccf3e9dc7b76d99b91a82436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
e04c2c291395339b8eb488a5e045500d366553b6,1,11,7,4,18,0,0,0,9,38,1,1,0,351,6,32,5,12,12,0,2264,2274,10,10,10,0,1,100,NoArch
04d4423d4ee4f86e308fa761c6918223b55a6c5c,6,108,0,108,108,0,0,0,78,229,1,3,1.802988042,1981,8,18,8,286,0,286,9850,0,9850,106,0,106,1,100,NoArch
021c01c4c2756f793a4eee3a0f914c2c131823ac,3,185,15,170,200,0,0,0,103,30,1,3,1.336666482,2411,11,19,9,537,8,529,16115,680,15435,244,7,237,1,100,NoArch
01a347e996a20406b0bf13026dd375725c4efb7f,3,55,4,51,59,1,0,1,85,16,1,2,1.480725487,2083,10,0,0,379,227,152,14190,6452,7738,155,55,100,1,99.92977528,NoArch
619c6c0bf5b3440cfe80fff8b1c399b91d1d69db,1,17,0,17,17,0,0,0,2,0,1,1,0,17,2,3,0,0,0,0,76,0,76,0,0,0,1,100,NoArch
f86da24a94fb0cd9d31f266c2639f4b82a3392b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
fe58b5a5d434c60bf3971a5dce4079bde33363d7,1,153,34,119,187,0,0,0,25,31,1,1,0,1818,5,4,1,332,313,19,11311,10587,724,191,181,10,1,100,NoArch
008b19051b0de6b81a57b93442b341916a6acf8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
2950a10eb9bbaf4f6a52f4692f6a151e00997cd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
563cfb76e846e307426afd020d3e8c59d29cc1df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
d3c726fce8d5dd9632960939858af134895ff3ea,1,1,1,0,2,0,0,0,17,73,1,1,0,183,5,0,0,20,20,0,897,897,0,10,10,0,1,100,NoArch
39ec1a3f0addfce06869f705f7a17c03d538fe16,1,1,1,0,2,0,0,0,14,73,1,1,0,2617,10,0,0,305,305,0,9018,9018,0,282,282,0,1,100,NoArch
6eb25603b96169bf8d77269176218c63c181e9f4,6,237,69,168,306,0,0,0,37,205,1,5,2.280589437,2716,9,3,1,505,351,154,14773,10388,4385,188,123,65,1,100,NoArch
226013fdc311fca600af1207e756518e1b153de8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
bbea1cec3ed6ffae631b4c0d975639a098687ab4,2,14,7,7,21,0,0,0,98,62,1,2,0.453716339,1874,8,2,2,361,360,1,13199,13145,54,127,126,1,1,100,NoArch
30a5725789d4cf77beec0e504371a766529ad7a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
e2e11cba3303b189f090383c931f0ae60c4fa952,2,16,0,16,16,0,0,0,34,4,1,2,1,1134,10,20,4,182,0,182,6258,0,6258,94,0,94,1,100,NoArch
0beb39d78f6bdccb803b8c6eb58af02b2cc80429,2,120,1,119,121,1,0,1,104,13,1,2,0.318855419,1717,1,0,0,461,458,3,10812,10137,675,195,193,2,1,99.54513646,NoArch
734eddefb2b271cdbe5386f6f78a17d7a7a1809e,1,17,0,17,17,0,0,0,2,0,1,1,0,114,2,21,5,2,0,2,641,0,641,2,0,2,0,100,NoArch
3e5cf4a94dd1f71e42a45c812f26a53c7b89e945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
6583fcce6d32627c55faf9e1df35cc353b8c8841,3,110,0,110,110,1,0,1,15,357,1,2,1.368297198,757,4,0,0,106,0,106,4070,0,4070,48,0,48,1,99.75652174,NoArch
ee5008d9ed66f3237cf1304484b1d1e6836c8a33,2,71,4,67,75,0,0,0,21,535,1,2,0.996791632,337,5,0,0,40,28,12,2373,1913,460,29,22,7,1,100,NoArch
b07dfbcc6c37da1b730a4bd897d4cfdeabe63cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
b991c93ad1238a1b128213a5d7ef754ddeaa827e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
54fc3f53807f7cfa535100d826e19e66aa5cad8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
d9d95871441b015353429585baa3ae821fdb39c1,2,49,1,48,50,1,0,1,30,508,1,1,0.327444919,132,1,0,0,17,13,4,949,669,280,8,5,3,1,99.54861111,NoArch
b5bec5ca18901507f6fc01d635f10465fd3edcdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,NoArch
3299a9f0fa36367c7b5a68dc6bde633fe6e1ae1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
c5aa1d6962ee16812d8d8c19b167b1b256e8002f,3,41,3,38,44,0,0,0,10,678,1,2,1.219748493,298,3,3,3,40,37,3,1621,1540,81,13,12,1,1,100,NoArch
0e6df4837b1032a51e7fd85c95451781991d4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
b64081ee174e5b5aefcd93c3bc6c5aefe6acbf49,1,12,29,17,41,0,0,0,86,43,1,1,0,956,12,4,4,227,229,2,6420,6508,88,54,55,1,1,100,NoArch
915cb4541fa0e7d3d96646947f449cbb4b75589a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
eaa7cca922b916ab7ad0fac6e109330197f8c75f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
602a2c5b5258d5e1f0f60f71506b16801cbdf156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
0530d6cebf1979ca65b6abb7b2df080460910127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
de5d8ebc897407eda369cbbab1facff61076e780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
8c99b3409005feae42d24529687860220b7d25d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
6eda0b41796d5d039ace7720bbd8066f0b7835e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
eaaf263372229f9aad9970f54767e043b1e104dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
b9409b3bee5a45e8ffc67430e6a878be564569ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,100,NoArch
b597c3ab93ef1c6a37a9c1fa3584d86d20723784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,NoArch
7fbedbb8923bb203409f5d5576a38ac70aba9f4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
4b1ab225fef8e8f66cb95d6605bdd4fd568929ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
e37a52d909b913059ba4493f509ede7d46dcf0e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
269d0ff7d3025cf3370023e353a373916dd67433,3,18,2,16,20,0,0,0,87,57,1,3,1.336666482,2533,10,25,5,490,338,152,16866,9150,7716,185,83,102,1,100,NoArch
4d07366aae24b6701c304dd5124b7c5bae5ea6ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
c8436998ae107996c1c48c9b7efcbb98b8b92930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
6971ac739aee41bfd62dcd4031f6c848bb0b2d4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
67dbda933bb2e1286a28fd832ea4316d34906005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
5432cd09da963bb72796729dafa2bf5954d57772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
e65411f5cce2d58588fbb96a366560f6e6803dab,4,14,14,0,28,0,0,0,35,864,1,4,1.724407818,1476,10,26,6,201,201,0,8682,8723,41,108,108,0,1,100,NoArch
595643cba16a2b4d7be68d46ee8f79c4e380cbf7,4,58,13,45,71,0,0,0,28,324,1,3,0.866987402,1946,5,0,0,270,264,6,10472,10166,306,136,133,3,1,100,NoArch
d55f5e152c288a2037d65d15a7169d76aa9be2be,2,120,1,119,121,1,0,1,26,0,1,2,0.439496987,763,1,0,0,120,117,3,4251,3637,614,43,41,2,1,99.54923717,NoArch
254ee8ff595c6c52580128aec9355394f96382d5,1,8,13,5,21,0,0,0,27,0,1,1,0,772,9,27,7,116,118,2,3626,3657,31,41,41,0,1,100,NoArch
475904893244b23e612073f9f8cf476380cec812,1,17,0,17,17,0,0,0,2,0,1,1,0,110,2,28,8,2,0,2,594,0,594,2,0,2,0,100,NoArch
beef86697a0dbd09d4d99a735f8a5afe37e5d976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
7ed38d7c7e150987ef8bf035196576fc158e03eb,23,747,73,674,820,7,0,7,99,85,1,11,3.918194014,6620,11,0,0,1248,520,728,38499,17453,21046,516,243,273,2,92.57142857,Arch
726c7bf18300ece22199b37b2c4b2b1c4cc9ffc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
4b498e5c76569dfa7acb7e62f175075db3d314e2,4,268,0,268,268,4,0,4,11,52,1,4,1.628356075,0,1,0,0,23,0,23,975,0,975,13,0,13,1,99.76108309,NoArch
67014e575a96a1172b1601254ab7bfab19bceb88,1,2,2,0,4,0,0,0,2,0,1,1,0,137,2,30,10,13,13,0,580,580,0,5,5,0,0,100,NoArch
c011d76436a1c11c614a133ae06abbc19baf2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
34aa0fa4c674c281c1060515dec0a72b1c973778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
a262a107ddd403e3ac5a773c735110a6565104de,3,95,6,89,101,1,0,1,40,392,1,2,1.263199462,754,1,0,0,112,103,9,3665,3270,395,64,61,3,1,99.84147952,NoArch
52a53e9520d7657bd237cae3e92e3ed015c71811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
29e1d662bafc66499e198a6af9b0920aa79695e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,100,NoArch
d2f92b445cf07683b7aa9afd2f69e2b23a033e6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,100,NoArch
6599fb29fb0ba8a2c3dba0b0e39feb31cfe2111c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
7182fda6eb3f4b8aa43016ac8c32692103b0cb9e,1,1,1,0,2,0,0,0,14,448,1,1,0,169,5,6,1,9,9,0,1037,1038,1,9,9,0,0,100,NoArch
4eb2bed0bbbf7c25d9a25ab06eb368348771e918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
