CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a
4e5b3d55545e5f03f05ac7b0cd1b56689df36201,558,7826,19043,11217,36,91,127,0,383,1829,15,182,7.924487026,100483,1,0,8896,9567,671,381493,429457,47964,4131,4642,511,1,89.37288772
6b6589bf1ca4d322716992ea4b279d0f5cbc21c0,558,19053,7836,11217,91,36,127,5,385,2585,15,182,7.924171813,89266,154,1,9567,8899,668,429426,381577,47849,4642,4132,510,1,89.37288772
1ea42b0371f1bc99a4e0629c3734ad4ccfc0dcbd,558,7826,19043,11217,36,91,127,0,383,1829,15,182,7.924487026,100483,100,1,8896,9567,671,381493,429457,47964,4131,4642,511,1,89.37288772
98a9d089bda8870fd658208d98bdc73a5f039b0f,1,85,4,81,0,0,0,9,30,5066,1,1,0,406,9,0,67,53,14,2450,2008,442,14,9,5,1,100
23ffe3349f92cd5bb9a8ba0111a7ab9761b2e72c,558,19053,7836,11217,91,36,127,5,385,2581,15,182,7.924171813,89347,18,0,9581,8913,668,429868,382019,47849,4647,4137,510,1,89.37288772
93f9e85955abb40bb090bad689f15fa9969ef9ba,558,7826,19043,11217,36,91,127,0,383,1835,15,182,7.924487026,100564,3,0,8910,9581,671,381935,429899,47964,4136,4647,511,1,89.37288772
d1aa1e1f0a891609256c60b2b7b5b8efaceea563,1,2,2,0,0,0,0,2,2,3082,1,1,0,75,101,2,3,3,0,265,261,4,3,3,0,1,100
8c66edc0417f37540b3a6ef4b266ff88bdbd8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3,0,0,0,0,0,0,0,0,0,1,100
8c297e93a3d4d4e41130b87fa24271194eabdded,558,19055,7838,11217,91,36,127,5,385,2581,15,182,7.924500133,89347,155,2,9581,8913,668,429868,382023,47845,4647,4137,510,1,89.37288772
a1ba33069fad1fb9c6e9cd458ad233ff3a74aadd,2,16,14,2,0,0,0,8,22,918,2,2,0.970950594,730,0,0,76,77,1,3963,3947,16,21,21,0,1,100
ab54d17dc2ec355c1e002e8751739edd9a96fcc3,558,7828,19045,11217,36,91,127,0,383,1832,15,182,7.924815383,100566,0,0,8909,9580,671,381955,429915,47960,4136,4647,511,1,89.37288772
f50de4ce9edf333e844ddd3af92e34f3eac90606,558,19055,7838,11217,91,36,127,5,385,2581,15,182,7.924500133,89349,156,3,9580,8912,668,429884,382039,47845,4647,4137,510,1,89.37288772
4cb8909336a5d7eb17e4e444bc9deeffa80426ba,5,316,0,316,5,0,5,1,1,0,2,2,2.313574153,0,5,2,10,0,10,831,0,831,10,0,10,0,99.46860854
c647dbc665ebcfb94f141f81721f3239573fe508,4,64,60,4,0,0,0,1,2,0,1,1,1.86410484,260,6,3,8,8,0,738,659,79,8,8,0,0,100
5fd536853fc945c63b267e2a92703d9b7bc8888b,6,2,322,320,0,5,5,0,4,126,3,3,2.379175035,399,0,0,3,13,10,280,1187,907,3,13,10,1,99.46860854
ad2e084ba8e6d20f6da93d06363d82f1e31d4137,3,38,0,38,0,0,0,6,12,7928,1,1,1.583954285,200,0,0,14,11,3,289,250,39,14,11,3,1,100
8882a9c599013182e42f0c7c321396c23b84dbe0,558,7827,19044,11217,36,91,127,0,383,1832,15,182,7.924655692,100566,0,0,8909,9580,671,381955,429918,47963,4136,4647,511,1,89.37288772
9735fffd983d052b99feff2663d38359774df5e3,558,19054,7837,11217,91,36,127,5,385,2582,15,182,7.924340457,89349,0,0,9580,8912,668,429887,382039,47848,4647,4137,510,0,89.37288772
95392272015452a039bb9938214be04d0f77fdc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100
98b69beced37a8286a46d5e4badc22a7b180089c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,100
b7182873e9ffd091cccc3e2c679e90292c648c0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,100
2926f033cb934e7bcef51362639663bc2a39cf9a,17,723,37,686,11,0,11,2,22,623,2,5,3.71047874,939,5,2,139,113,26,5650,4045,1605,92,66,26,1,99.52839458
9f348e98e5a4972bcfdeec7856c64c3c2b52f84a,26,360,763,403,5,11,16,1,21,1394,5,9,4.3175777,1942,7,3,137,162,25,5483,6618,1135,90,115,25,0,99.03996865
6c343136b0ae03dba591d110dca0defc6b1239b8,21,763,39,724,11,0,11,6,22,1671,4,7,3.91135194,1218,9,5,156,127,29,6219,4572,1647,109,80,29,1,99.53115843
6c7d105916bb288b1f0f7010035c718f16e11240,8,665,2,663,7,0,7,1,19,103,1,2,2.940054316,120,10,6,28,12,16,2471,320,2151,21,5,16,1,99.59270753
c8d5ba3705a5cffd492b185580dbc20e07bd6ec8,1,41,8,33,0,0,0,7,7,3511,1,1,0,161,19,1,20,18,2,860,585,275,11,10,1,1,100
0a6bbb8301717d386e6588a7ea32e3e2451c7060,584,7868,20755,12887,36,114,150,0,383,1741,15,185,8.055949608,102633,10,1,8951,9674,723,383379,436033,52654,4168,4731,563,1,88.62030495
ff8e977a158738155dc465c6a97ffaf31982d739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,0,0,0,0,0,0,0,0,0,0,100
21e597ec777f0b74eed4e067b58b6eb8b0c9fad4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,0,0,0,0,0,0,0,0,100
b6186e2c7714158b5a2709f4af9d40b194c53f55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,5,0,0,0,0,0,0,0,0,0,0,100
25cf1576cc9d5a94bc293fa3e79bfbd4091d5e33,584,20770,7895,12875,114,36,150,5,385,2461,15,185,8.057028641,89746,99,0,9672,8954,718,435944,383463,52481,4730,4169,561,1,88.62030495
038201e31423f329afdc5695a4177293b19bc270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,1,100
5c9512fd8c59a8611381529ce1c32e07cb91f16c,1,5,2,3,0,0,0,6,10,841,1,1,0,59,0,0,2,2,0,301,280,21,2,2,0,1,100
edbf133ab3eb368e8702d994eca7ce617b35b8b4,1,0,10,10,0,0,0,11,25,776,1,1,0,237,101,2,11,12,1,1382,1414,32,11,12,1,1,100
e30c1bf9fc52f98c3d4d524eea767ad8e5febaf4,1,8,0,8,0,0,0,2,3,779,1,1,0,48,20,1,3,2,1,191,159,32,3,2,1,0,100
1ab49b349f40867350e3e09f27074628d5b34af9,5,3,81,78,0,0,0,2,13,266,1,2,2.254605028,1495,21,2,160,167,7,7338,7884,546,48,54,6,0,99.96131528
35e5a4d71db9f3bf6490998b51ec50827caa6141,71,1133,782,351,0,0,0,2,386,1164,5,39,5.081809132,19739,22,3,2088,2047,41,93650,91041,2609,646,620,26,1,95.88809613
71a0a49904dcfa2427b72e0b3d0e93d80c571e8b,2,22,64,42,0,0,0,11,13,925,1,2,0.910348062,470,102,3,49,57,8,1882,2101,219,22,22,0,1,100
d141957ff5a3c08ae53c68e4ba19b49055f717c4,8,543,18,525,5,0,5,1,10,96,3,5,2.631841284,228,11,6,50,6,44,2695,773,1922,31,6,25,1,99.63583394
af9c64f80d01c24bdb16fff98b0c328340a977e7,1,43,11,32,0,0,0,11,16,845,1,1,0,280,12,7,27,24,3,1364,1254,110,7,6,1,1,100
c3962c1a6c0b40abbfb12740253437f6431b234b,45,200,320,120,0,1,1,4,364,741,3,25,4.821938533,11268,13,8,1108,1128,20,51767,51935,168,327,347,20,1,99.72727273
7934f73f2871bfbe134016e8e0c101da7d919ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,100
69ee0c8b593e943fd0e12447acc1725ee1ca56df,5,118,56,62,1,0,1,3,34,799,2,3,1.509533097,942,14,9,105,102,3,4814,4672,142,28,24,4,1,99.94545455
d75bea415457b2eba7815bb9c3e9cd4e14b47fce,1,0,9,9,0,0,0,16,98,4,1,1,0,484,15,10,68,69,1,1747,1789,42,7,8,1,1,96.63523757
3017b85141e08a9a78c84b1b2f7948cd4e4a53ee,1,20,19,1,0,0,0,13,117,866,1,1,0,442,16,6,50,52,2,1412,1442,30,44,44,0,0,100
e50d65d228fb2bda72a8b79470918b9f9649f39c,14,2,23,21,0,0,0,3,79,565,5,12,3.70346519,2460,0,0,124,124,0,12079,12322,243,97,97,0,1,97.15675271
4fafe44112e7c8e8d9049499c4ca51be00758adf,12,16,53,37,0,0,0,2,74,2026,5,8,3.569531118,3433,1,1,498,510,12,13221,13313,92,192,192,0,1,100
c825b97bf776f3afa2c9a3a436e66caa6bcf2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,100
ccb76b0db61de85ac42c4476d4200259636115c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
fbb9d95d5048da8dd6896d3d7b82fece74880bcf,1,7,4,3,0,0,0,8,12,868,1,1,0,226,1,1,25,25,0,1081,1060,21,6,6,0,1,100
b9fb76221525b459e6f0f4e9ecaef96f061b3a34,11,24,23,1,0,0,0,3,70,3056,4,9,3.261515713,2686,2,2,282,282,0,11022,11022,0,186,186,0,1,100
d61fcf7da1a1d7b0ee93e741cf0f91c7e1827323,14,18,46,28,0,0,0,9,84,1274,6,13,3.749389062,5515,3,3,705,705,0,26298,26371,73,209,209,0,1,100
16afe061c992c01b02da03c56839296f6b55eb63,7,29,37,8,0,0,0,2,11,407,4,6,2.218933424,1482,4,4,176,177,1,5698,5783,85,107,107,0,1,100
25796220adb2ca53f591a28c7adb282554e5b168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,100
b31f3aeef3a7b9e6ef341af954b1cfafc1a629c6,3,13,11,2,0,0,0,29,131,1353,2,3,1.325011211,2257,5,5,253,253,0,10712,10653,59,74,74,0,1,100
4daa48e0f6041f52647919adfadd2d783e6debdc,8,48,39,9,0,0,0,6,71,550,4,6,2.362860915,2864,6,6,186,186,0,17629,17581,48,173,173,0,1,100
0080e845884922814d26914d0ae9f59b084bee35,20,30,30,0,0,0,0,12,365,1490,4,15,4.106890596,7691,7,7,973,973,0,31359,31459,100,479,479,0,1,100
8852b87412c0af70efcee76f1bb12bc44635aab1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
fb5f3f5b0f36d3232b0193c1d9b33fd0b36b9601,622,9172,22691,13519,38,121,159,0,383,1785,15,190,8.178005146,108849,0,0,9666,10433,767,403960,460369,56409,4475,5072,597,1,87.68472906
ffc2b99e3eebdeba77fa0fc8ec97a469ae75d148,628,22740,9213,13527,121,38,159,5,386,2101,16,189,8.177478514,95753,1,1,10438,9685,753,460590,405021,55569,5073,4488,585,1,86.50127691
274388fc0fa8f2b6fc8239683a7462889493f8d3,2,2,2,0,0,0,0,13,40,3478,1,2,1,317,8,8,24,24,0,1081,1093,12,12,12,0,1,100
4c21e11b011999d8455d4406a07bcc2e6eaa73ae,3,3,3,0,0,0,0,7,42,2089,2,3,1.584962501,1642,9,9,244,247,3,6634,6654,20,42,42,0,1,100
bb0fed9f40d16303c51ff050b64270da80d391b4,1,0,0,0,0,0,0,1,1,0,1,1,0,131,368,1,11,11,0,606,606,0,2,2,0,1,99.92562291
bf59026554f954296bbedaa21359afc0a9c3e4b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,2,0,0,0,0,0,0,0,0,0,1,100
5be4192ded0e9b6e7ff462da031a8f92e943396f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,3,0,0,0,0,0,0,0,0,0,1,100
b58d8b3a4ffe2c60feefc35209851b8b2222cdb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,4,0,0,0,0,0,0,0,0,0,1,100
ede86ab4b6711b2f2971220f05c60bcf2f59655e,1,0,0,0,0,0,0,1,1,0,1,1,0,131,372,5,11,11,0,606,606,0,2,2,0,1,99.92562291
2f81b7d93be9e6278f1efa46f43055f548004867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,6,0,0,0,0,0,0,0,0,0,1,100
f46a9131d522f2358f5ba120261e7a5f7ee4a200,24,121,26,95,0,0,0,7,218,2673,7,15,4.149193933,10839,374,7,1566,1566,0,48332,48332,0,535,535,0,0,100
2c37a7a38e8a4bb2b60e67d3169d4e660f477abf,2,3,3,0,0,0,0,41,219,114,1,1,0.918295834,2025,158,1,246,246,0,10478,10478,0,57,57,0,0,100
965aaa53da5c2d814e94a41d37142d0d6830375d,1,3,3,0,0,0,0,28,366,20,1,1,0,706,103,0,61,61,0,2999,3006,7,19,19,0,1,100
8784812cf6af6c72597a8f3de45288ce7b1206a6,2,43,87,44,0,0,0,10,154,73,1,2,0.915710362,2269,159,1,334,337,3,8588,9011,423,188,190,2,3,100
5c36bf5ef78a162cefea47ccdaf0d28e01c1426c,642,9197,22824,13627,38,121,159,0,383,1782,16,192,8.197880168,111279,106,0,9841,10606,765,409886,466327,56441,4538,5136,598,3,86.50127691
a5f1bca9efdb19b6a04db9e31101c55d40a34559,642,22857,9219,13638,121,38,159,5,386,2137,17,191,8.194236733,97652,375,8,10600,9849,751,465817,410259,55558,5130,4544,586,0,86.50127691
712199a004663ef15d6cffb19fa2e87dbe2a02fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,100
a748596cd8e3d60bbba8b9a9ea775ad05a1b5ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,100
0a72185a6e929de537bdd67ac1cb5ba267c20a5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1,100
19c3b917b3604f93fef0583a08e70f8695d3a359,642,9197,22835,13638,38,121,159,0,383,1782,16,192,8.197864954,111290,107,0,9841,10606,765,409886,466327,56441,4538,5136,598,1,86.50127691
9b656c72d54e5bacbed989b64718c159fe39b537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,100
8af0a674db7cf1199d62e1cba60e29f84a144129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,0,0,0,0,0,0,0,0,0,0,100
f43f9f8a3bcd5167e75b38c930df1d9ac9bbfa08,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,2,0,10600,9849,751,465812,410259,55553,5130,4544,586,1,86.50127691
ed3279809cad6c77cd8e5c217230c612d1222d9a,642,9198,22836,13638,38,121,159,0,383,1782,16,192,8.197937052,111290,110,3,9841,10606,765,409886,466322,56436,4538,5136,598,0,86.50127691
9dbd8e73662c6a69a18ae14089cac77c31213460,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,161,1,10600,9849,751,465812,410259,55553,5130,4544,586,0,86.50127691
f568170e361ee2f448227ec4c2bce5a2ab2aa99d,642,9198,22836,13638,38,121,159,0,383,1782,16,192,8.197937052,111290,111,4,9841,10606,765,409886,466322,56436,4538,5136,598,0,86.50127691
98a6c4f14c85f584e37773b86b448d36c30e0d93,642,22858,9220,13638,121,38,159,5,386,2137,17,191,8.194309082,97652,0,0,10600,9849,751,465812,410259,55553,5130,4544,586,1,86.50127691
ae8aebea191007262283528c7fca20f77029bbe5,41,1296,2613,1317,3,14,17,2,21,566,3,9,4.786367778,5002,24,0,344,390,46,13324,16830,3506,158,244,86,1,98.96887889
c9c6844dd44eab1d1270c11bcad0d769f374d4e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,100
5bc395fd08719f221e10998db13475110d510651,631,9214,21535,12321,38,110,148,0,383,1807,16,191,8.134811837,109973,11,0,9841,10560,719,409886,462816,52930,4538,5050,512,0,86.90695108
803c2155548f7d985e2f7afeb36f29761b5b1b49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,100
3a06530dbce82e2054afa3cc4c81631910474bd0,631,21557,9236,12321,110,38,148,5,386,2183,17,190,8.131067356,97652,25,1,10554,9849,705,462301,410259,52042,5044,4544,500,0,86.90695108
16dd31aba109f5b02269df1ecdebe30f83172f12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100
10a72f30f7bdd19e803820a215383b975a5283ce,631,9318,21535,12217,38,110,148,0,383,1810,16,191,8.134955438,109973,13,0,9852,10560,708,410407,462811,52404,4542,5050,508,1,86.90695108
4ff27db4f9111fbd4268d66b8f18dd44b61df0ee,1,3,3,0,0,0,0,10,21,0,1,1,0,360,14,1,26,26,0,2214,2214,0,14,14,0,1,100
33aedfc28bfa38b10cb57302b404d8597d3971db,631,21568,9255,12313,110,38,148,5,386,2183,17,190,8.131671386,97756,26,0,10563,9860,703,462772,410780,51992,5048,4548,500,1,86.90695108
6ae4f7e2c54113192fdd4b7efe8404088f21539f,631,9233,21546,12313,38,110,148,0,383,1810,16,191,8.13541107,110069,31,0,9852,10569,717,410407,463282,52875,4542,5054,512,0,86.90695108
e6287b4701f102d2069f0316ce67dcb7e225e075,631,21568,9255,12313,110,38,148,5,386,2183,17,190,8.131671386,97756,162,0,10563,9860,703,462772,410780,51992,5048,4548,500,0,86.90695108
6257b3314282f795ded9366a52eae627a4206395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1,0,0,0,0,0,0,0,0,0,1,100
f793d862e3158f8dde98f00905f907b6bd5e0aaf,14,0,1845,1845,0,14,14,6,24,760,2,3,3.649271579,1845,376,0,0,142,142,0,7774,7774,0,88,88,0,99.39140358
3d4d6d8bea6edc683bcb8ec44b34dc2e045d520a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,1,0,0,0,0,0,0,0,0,0,0,100
951b5ee95f40147abbc2bb9d928e408b85d5aef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2,0,0,0,0,0,0,0,0,0,0,100
8348d2bd0a22bf50bbbe7401ec4e848ff0f32da3,617,9233,19701,10468,38,96,134,0,383,1867,14,188,8.073387451,108224,112,0,9852,10427,575,410407,455508,45101,4542,4966,424,0,87.42138365
0a8bd727ac6d184512ce513737bb56bb840d10de,617,19723,9255,10468,96,38,134,1,386,2243,15,187,8.069368529,97756,165,3,10421,9860,561,454998,410780,44218,4960,4548,412,1,87.42138365
100b17e1d7163cd263b7ee6e372ab76b3f87dd08,617,9233,19701,10468,38,96,134,0,383,1867,14,188,8.073387451,108224,113,1,9852,10427,575,410407,455508,45101,4542,4966,424,1,87.42138365
d8445a54bb4a7f7b223afe5bd8ee06bd31e50cf4,617,19723,9255,10468,96,38,134,1,386,2243,15,187,8.069368529,97756,166,4,10421,9860,561,454998,410780,44218,4960,4548,412,0,87.42138365
2cb4fe949a7543840ceac41f1a6e8a408eae2f05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
46d57bdb3f54feb45d0ab22a255b9bcc6b704a27,1,34,0,34,0,0,0,4,4,3792,1,1,0,114,167,5,28,18,10,526,343,183,12,9,3,1,100
e09baa8ac4fcef82baacba4a66386f7479c753d9,618,9233,19735,10502,38,96,134,0,383,1865,14,188,8.07702967,108372,114,2,9870,10455,585,410750,456034,45284,4551,4978,427,0,87.42138365
d173bf9cc5e6a4f550a9b50f99eca3561b1ca40e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
ef74a62451684c8c60cc9db4b6720c8edb89a165,1,34,0,34,0,0,0,4,4,3792,1,1,0,114,115,3,28,18,10,526,343,183,12,9,3,1,100
05b748ff6aa15aa63a9c9d5f9f5679f47bf9e83d,3,9,6,3,0,0,0,4,4,7289,1,2,1.338268928,231,116,4,22,22,0,971,930,41,10,10,0,1,100
706d9319f14b507f3c3deeba4eeda1a51a531c9b,618,19729,9264,10465,96,38,134,1,386,2244,15,187,8.071131284,97815,168,6,10425,9864,561,455209,411032,44177,4964,4552,412,1,87.42138365
d6b9108f58ec3dfec507ccaae8102bfd6ac77f94,1,1,1,0,0,0,0,2,3,309,1,1,0,58,378,2,2,2,0,172,172,0,2,2,0,1,100
2670c007517d8d72c182df6e589fd9dc43692e26,3,9,6,3,0,0,0,6,6,4399,1,2,1.338268928,247,169,5,23,23,0,1043,1002,41,11,11,0,1,100
0f3c39b8ed1a875ec58ebe91b2b18ca8b64b2fd3,617,9221,19393,10172,38,94,132,0,383,1881,14,188,8.066341114,108227,0,0,9877,10427,550,411875,455553,43678,4558,4966,408,1,85.19299726
f4fd031828c3cd6a6b8184d4ee0e914cd86009a0,1,2,1,1,0,0,0,25,113,0,1,1,0,1476,117,5,194,194,0,7350,7350,0,46,46,0,0,100
8456294977b40660ce37db853de344f0d26ee46d,3,109,63,46,1,0,1,1,200,1612,1,2,1.451274162,1885,15,0,237,236,1,9100,9029,71,46,44,2,1,99.90608124
b4773576a8b75631cc639509d415e64ecaf3a4ef,617,19417,9246,10171,94,38,132,1,386,2235,15,187,8.061580285,98055,27,0,10420,9884,536,455030,412231,42799,4960,4564,396,1,85.21171266
e5b0831c10068becf8deab716cce9467f83ba71f,4,84,52,32,0,0,0,2,4,242,1,1,1.859584186,264,379,3,8,8,0,830,738,92,8,8,0,1,100
711d5fbbf2eaf0ef76ce5a62e3593654b512fae9,5,144,153,9,1,0,1,2,5,0,1,1,2.285965902,296,380,4,9,8,1,650,830,180,6,8,2,1,99.24995312
94af1d99f8917e760f3e5fd08b378468d5060116,1,11,4,7,0,0,0,1,2,0,1,1,0,64,381,5,7,5,2,241,214,27,2,2,0,1,100
a7375a0eff38c3581b86ed47c6bb1bcc08cce418,5,9,9,0,0,0,0,2,6,0,1,1,2.281036113,294,382,6,11,11,0,685,677,8,6,6,0,1,100
a53083db6cdbb93c172f91566919519b3b98cb9c,15,411,634,223,8,7,15,1,3,139,1,2,3.843227716,634,383,7,10,16,6,922,2308,1386,9,16,7,1,99.41144013
7180d68a18f8b7c18db7424b8755ae399a89b4b5,1,12,4,8,0,0,0,2,2,0,1,1,0,61,17,0,5,3,2,268,224,44,2,2,0,0,100
e617d51bd40d3444f25ce36646e060b675c90e45,1,1,1,0,0,0,0,2,3,0,1,1,0,69,384,8,5,5,0,268,268,0,2,2,0,1,100
8bde888dc8d6e1f528779c72292f02ab10ac193c,11,23,1,22,0,0,0,1,7,0,1,2,3.418295834,573,385,9,11,11,0,1142,1142,0,11,11,0,1,100
f30a0ab4dd9bb3bc15c8b46a153fbba92a684dfe,11,33,0,33,0,0,0,2,2,308,1,1,3.459431619,627,386,10,22,22,0,1463,1463,0,22,22,0,1,100
c229278477d46ea1af479cf7ff09c4d17d0f80d2,6,19,16,3,0,0,0,2,24,806,1,4,2.207435517,1075,387,11,106,106,0,4147,4147,0,46,46,0,0,100
4476026c525a22900c6c5e4f0de6f7362cb201f2,4,84,89,5,0,1,1,16,221,276,1,2,1.682474996,2565,3,0,265,266,1,13524,13426,98,80,77,3,1,99.96322177
faf5d5d274fb4a3348cc330b604d530d0ebb60ce,5,157,101,56,1,0,1,1,24,1673,1,3,1.507183621,569,28,1,43,46,3,2540,2238,302,26,23,3,1,99.87118145
b4518b5fe416a552a59e5201b4569a9bc0af3153,620,9384,19348,9964,39,96,135,0,383,1898,14,189,8.072958598,108162,16,1,9882,10426,544,412360,454872,42512,4564,4968,404,1,85.05770816
7a772fecc02082834ddbe5423376b88d09e38814,620,19373,9410,9963,96,39,135,1,386,2193,15,188,8.068269577,98198,170,5,10418,9892,526,454306,412900,41406,4960,4572,388,1,85.05770816
84cbe1ab2e22a12c2c108d1a0e5233f875475fff,620,9384,19348,9964,39,96,135,0,383,1903,14,189,8.072958598,108161,118,5,9882,10426,544,412353,454865,42512,4564,4968,404,1,85.05770816
18725ec1e05e01b06557830ae10e83bdb933ab1a,620,19374,9410,9964,96,39,135,1,386,2193,15,188,8.068175289,98197,2,0,10419,9892,527,454318,412893,41425,4960,4572,388,1,85.05770816
99de6b49ee066c102737e4cb99af4be3edb257df,620,9384,19348,9964,39,96,135,0,383,1911,14,189,8.072958598,108161,2,0,9883,10427,544,412365,454877,42512,4564,4968,404,1,85.05770816
c0a49c7396a09c3f71a8a45313047f8eb0a75663,620,19373,9409,9964,96,39,135,1,386,2193,15,188,8.068169274,98197,171,3,10419,9893,526,454318,412905,41413,4960,4572,388,1,85.05770816
72c483b52702687f5a4160e1fd317b01c03988d3,620,9384,19348,9964,39,96,135,0,383,1911,14,189,8.072958598,108161,119,2,9883,10427,544,412365,454877,42512,4564,4968,404,1,85.05770816
ab4fec0a334698ff5f1ca5957c000a44cc6efd88,620,19396,9412,9984,96,39,135,1,386,2193,15,188,8.068751823,98197,3,1,10420,9893,527,454469,412905,41564,4960,4572,388,1,85.05770816
67ff80544866aa9256624d34a6e4178c3b913996,620,9406,19362,9956,39,96,135,0,383,1908,14,189,8.073638539,108181,3,1,9887,10428,541,412523,455028,42505,4565,4968,403,1,85.05770816
9d4b2b23f03f6b8fa7b78c9d7c60d03aedf52bad,620,19387,9431,9956,96,39,135,1,386,2193,15,188,8.06885715,98225,29,2,10420,9897,523,454469,413063,41406,4960,4573,387,1,85.05770816
76452c726906002030c639fdbc015599d661e9c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,100
1af8513fa7512cf25022b249cae0f84062c5085b,1,4,4,0,0,0,0,3,5,280,1,1,0,92,388,10,0,0,0,112,112,0,0,0,0,1,100
27755123e30d46a73ede29cef5b4c340fcdc3fab,620,9406,19361,9955,39,96,135,0,383,1906,14,189,8.073530949,108181,333,0,9887,10428,541,412523,455028,42505,4565,4968,403,1,85.05770816
0cda42477253cab11e7e0f340009da5f417d0775,2,57,1,56,1,0,1,1,22,1323,1,2,0.622634316,3001,17,1,617,615,2,16437,16210,227,240,238,2,1,99.83641038
dbfe8097d229083919c53fd29b0fe4b7b92cb8e0,620,19361,9434,9927,95,39,134,1,386,2185,15,188,8.070248397,98282,30,2,10422,9899,523,454662,413290,41372,4962,4575,387,1,85.14097551
83257bfde0dd5b4d391063412494957c1b7e15e8,621,9451,19357,9906,39,95,134,0,383,1905,14,189,8.078755041,108357,18,1,9927,10458,531,413477,455747,42270,4580,4982,402,1,85.12039514
6b607109d3ce045106924139e96705fe7c42172e,620,19364,9433,9931,95,39,134,1,386,2185,15,188,8.070249469,98296,31,2,10429,9906,523,454845,413444,41401,4962,4575,387,1,85.13131313
d79485ff23c9017d47424ff24da1d6dd3c414a60,620,9548,19340,9792,39,95,134,0,383,1911,14,189,8.065533429,108227,19,2,9910,10437,527,413266,455404,42138,4574,4970,396,1,85.13131313
1d473233f21b63f351ded6904f4f9f98db3faaf1,620,19365,9433,9932,95,39,134,1,386,2186,15,188,8.070201435,98435,32,2,10443,9920,523,455221,413806,41415,4969,4582,387,1,85.13131313
0a118d6e244e17cf27654ce6e17b1d3140c0967e,620,9408,19340,9932,39,95,134,0,383,1911,14,189,8.074990232,108367,334,0,9910,10451,541,413266,455780,42514,4574,4977,403,1,85.13131313
6ca13af230e9a7c6dcb0bf629d9a2676d8f833ed,620,19365,9433,9932,95,39,134,1,386,2186,15,188,8.070201435,98435,389,0,10443,9920,523,455221,413806,41415,4969,4582,387,1,85.13131313
a4729755ae54833caaa408cd7c614ee814f85c00,1,67,36,31,0,0,0,29,367,351,1,1,0,706,0,0,66,61,5,3181,2999,182,21,19,2,1,100
