CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDVE,NUC,AGE,NMS,NMD,Entropy ,MLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
e85ff889b333b82da20b988fbb42bdbfdb814545,626,19724,9588,10136,98,38,136,1,386,2123,16,189,8.094726741,99507,391,0,10529,10013,516,459674,417259,42415,5054,4657,397,1,86.37845256,Arch
f7b073f3eb88e4e82d5ec10a91d2bf6b442c03c6,626,9580,19716,10136,38,98,136,0,383,1937,15,190,8.096924013,109639,0,0,10003,10537,534,416705,460219,43514,4649,5062,413,1,86.37845256,Arch
896c707d324330d7d4ad92674187923945efcda9,628,19823,9729,10094,98,38,136,1,386,2127,16,190,8.103270019,99830,104,0,10539,10048,491,460551,418170,42381,5073,4674,399,1,86.37845256,Arch
c604db3c3a103e2212f4628d8e2a997017fe579e,626,9566,19665,10099,38,98,136,0,383,1948,15,190,8.094426441,109605,78,0,9990,10521,531,416868,460180,43312,4652,5062,410,1,86.37845256,Arch
d14bb3b8d34723cadd139bc4e5c3e3efdfbf68b8,626,19673,9574,10099,98,38,136,1,386,2117,16,189,8.092223899,99506,19,0,10513,10000,513,459621,417408,42213,5054,4660,394,1,86.37845256,Arch
263cf9542b4f137c59ab19fb4fae9f0d61ce2afa,627,9702,19668,9966,39,98,137,0,383,1923,15,190,8.100030391,109605,6,1,10002,10521,519,417394,460180,42786,4660,5062,402,2,86.43457383,Arch
bdb35f2deb01148eb56edc49f1c21ee0ffd6d694,626,19685,9581,10104,98,38,136,1,386,2119,16,189,8.092660317,99533,20,1,10515,10002,513,459859,417623,42236,5056,4662,394,2,86.46887326,Arch
08dff22a41e79c0da5fdda3f61699c788001b608,626,9574,19678,10104,38,98,136,0,383,1930,15,190,8.09483969,109637,7,2,9992,10523,531,417083,460418,43335,4654,5064,410,1,86.46887326,Arch
c99028b9fb67158edc9f202ff8a178c9465430ba,627,19801,9584,10217,98,38,136,1,386,2124,16,189,8.097906847,99630,2,0,10541,10013,528,460751,417930,42821,5064,4667,397,1,86.46887326,Arch
ff0300b7cfdb983fd4c54c60d956cbee79412849,626,9574,19678,10104,38,98,136,0,383,1925,15,190,8.09483969,109637,1,0,9992,10523,531,417085,460420,43335,4654,5064,410,1,86.46887326,Arch
be2b7f890d98af20eb0753650b6605a68a97ac05,626,19686,9583,10103,98,38,136,1,386,2119,16,189,8.092628264,99569,21,2,10518,10005,513,460032,417801,42231,5056,4662,394,1,86.46887326,Arch
3c6009cbf48f78bc8f657c1eb18fa8f522a994a5,626,9583,19684,10101,38,98,136,0,383,1925,15,190,8.094829435,109672,336,0,9995,10526,531,417274,460591,43317,4654,5064,410,1,86.46887326,Arch
643d1e782800e52bc2b8a85aa949e1c62b8f980a,626,19686,9583,10103,98,38,136,1,386,2119,16,189,8.092628264,99571,392,0,10518,10005,513,460045,417814,42231,5056,4662,394,1,86.46887326,Arch
85caf98029e43066579fc671f3138ea17e473224,626,9575,19678,10103,38,98,136,0,383,1925,15,190,8.094828776,109675,9,4,9995,10526,531,417274,460604,43330,4654,5064,410,1,86.46887326,Arch
3fef9c685d194a9aab2875e6c0ddfb850931b62d,626,19686,9583,10103,98,38,136,1,386,2119,16,189,8.092628264,99572,23,2,10518,10005,513,460045,417814,42231,5056,4662,394,1,86.46887326,Arch
4c9dc5abb20a5af134f507bcce05929dd3fca2a8,622,9570,19139,9569,38,93,131,0,383,1976,15,189,8.067564548,109224,11,3,9995,10482,487,417498,458902,41404,4654,5039,385,1,86.73172402,Arch
bdfd8de968d237f1a52008da1551aed43aa61a4b,622,19147,9578,9569,93,38,131,1,386,2139,16,188,8.065322467,99655,24,3,10474,10005,469,458333,418038,40295,5031,4662,369,0,86.73172402,Arch
28c763c72cf94ad13e235f985244764f7fd0c988,623,9578,19149,9571,38,93,131,0,383,1975,15,189,8.069707594,109362,1,0,10008,10495,487,418028,459435,41407,4658,5043,385,1,86.75440096,Arch
702f52d0ea7c5e90b495bc05f079ca3e952766a8,623,19189,9596,9593,93,38,131,1,386,2130,16,188,8.069965923,99791,3,1,10489,10018,471,458931,418568,40363,5036,4666,370,1,86.75440096,Arch
dd0ddef8f6d4c998472dff91d2a2153959a6049f,623,9575,19146,9571,38,93,131,0,383,1975,15,189,8.069018385,109384,2,1,10010,10497,487,418093,459500,41407,4659,5044,385,1,86.75440096,Arch
ca9aa8f4f3d4b440fb86536c0acfb858dcc2fdba,623,19154,9583,9571,93,38,131,1,386,2130,16,188,8.066776767,99813,25,3,10489,10020,469,458931,418633,40298,5036,4667,369,1,86.75440096,Arch
7b86ce8534010301f806faa631f02c18a5036030,623,9575,19146,9571,38,93,131,0,383,1975,15,189,8.069018385,109384,12,3,10010,10497,487,418093,459500,41407,4659,5044,385,1,86.75440096,Arch
93196d4bb72d3bf434256111f294d5bd1dd09d11,624,19149,9715,9434,93,39,132,1,386,2129,16,188,8.07065301,99899,5,0,10487,10028,459,458505,418920,39585,5035,4671,364,1,86.71567789,Arch
74eba2968b020d8da2360a45c3406a5132eb6aee,626,9717,19140,9423,39,93,132,0,383,1964,15,189,8.074762265,109513,3,2,10032,10507,475,418946,459613,40667,4670,5050,380,1,86.73382278,Arch
1c22f94522ec6686ded044a4e0ca0b3cb9d76e62,625,19148,9650,9498,93,39,132,1,386,2125,16,187,8.067595526,99947,36,0,10501,10036,465,458697,418984,39713,5038,4672,366,1,86.7381682,Arch
4de39476ff690774ece57637e91653d2ef234fd3,625,9642,19140,9498,39,93,132,0,383,1951,15,188,8.069831147,109445,14,0,10026,10509,483,418444,459266,40822,4664,5046,382,1,86.7381682,Arch
a83ed86c4850c3fc09e5623eb00869ab3e39c959,625,19148,9650,9498,93,39,132,1,386,2125,16,187,8.067595526,99947,26,0,10501,10036,465,458697,418984,39713,5038,4672,366,1,86.7381682,Arch
