CommitID,FileName,FromFile,ToFile,FileDeps,FilesDeps,CommitDeps
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
6bc9f1ec33c2b84a0162aa4d0c40c805000b1262,Conversion.java,12,21,33,1249,168072
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,38,35,73,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,4,3,7,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
062ecbedd7ee9f29a5dae374eeba419f8ab23c0d,Conversion.java,12,23,35,1343,169717
,LogicalTypes.java,104,16,120,,
,Protocol.java,6,54,60,,
,Schema.java,41,330,371,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,12,4,16,,
,TimeConversions.java,20,7,27,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,2,2,,
,AvroAliases.java,0,0,0,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,8,0,8,,
,TestTimeConversions.java,4,0,4,,
,TestGenericLogicalTypes.java,13,0,13,,
,TestEncoders.java,11,0,11,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,20,0,20,,
,TestRecordWithJsr310LogicalTypes.java,19,1,20,,
,TestRecordWithLogicalTypes.java,20,2,22,,
,TestSpecificLogicalTypes.java,14,0,14,,
,TestSpecificToFromByteArray.java,6,0,6,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
c7c2c932e7a177f8d3fe163777351fe2de4a9842,/,0,0,0,0,3577
563c246628612287364a2e6596826831fab006e3,/,0,0,0,0,3577
85ce0227e427e5f7b5c84cfe59293e1b649b925a,/,0,0,0,0,3577
bfbd2d115aec576545b0673e876a652806b41986,/,0,0,0,0,3577
e24c2bf12c039bb8488462aa8b03a89e7e323a8f,Conversion.java,12,21,33,1249,168072
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,38,35,73,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,4,3,7,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
fea6888bc211e76abd5823bf50d9bfb709b47ab7,/,0,0,0,0,3612
4cd5b8d804279eb670cbfdf0a0b08311e92d29a7,Conversion.java,12,23,35,1343,169717
,LogicalTypes.java,104,16,120,,
,Protocol.java,6,54,60,,
,Schema.java,41,330,371,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,12,4,16,,
,TimeConversions.java,20,7,27,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,2,2,,
,AvroAliases.java,0,0,0,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,8,0,8,,
,TestTimeConversions.java,4,0,4,,
,TestGenericLogicalTypes.java,13,0,13,,
,TestEncoders.java,11,0,11,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,20,0,20,,
,TestRecordWithJsr310LogicalTypes.java,19,1,20,,
,TestRecordWithLogicalTypes.java,20,2,22,,
,TestSpecificLogicalTypes.java,14,0,14,,
,TestSpecificToFromByteArray.java,6,0,6,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
d99e2c2460ff305e92a9b103a9db441a0150ae81,/,0,0,0,0,3577
6a5ef2beabe52fb8612c807f424fc6cc64dacd2b,/,0,0,0,0,3577
21a30042cf6b8704d440497088ede85afa17aee0,/,0,0,0,0,3577
2b75804d73fa3a8d4d25be2f79aa772f5965bbcd,SchemaBuilder.java,17,18,35,35,3576
097ff2d69b52cddb249ea27c89bea7059f6a79df,/,0,0,0,0,3577
2cd197acd8295f949f429613b82b66d042c43342,TestProtocolSpecific.java,17,5,22,44,14304
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
2b579ee0df983c3fa28014f3a16e7a1ea18aa8cf,/,0,0,0,0,3577
8d31e91f42390eb1cdc115c4a8e6cd7e70347805,/,0,0,0,0,3577
f13f026d92789ad442bff7e0a2f2fcb85a707364,GenericMain.java,10,0,10,89,21456
,SchemaBuilder.java,17,18,35,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
6dde7e02c00568d723d13a8abb3ccacc4e509800,GenericMain.java,10,0,10,89,21456
,SchemaBuilder.java,17,18,35,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
0f9b051ce95c88f53cb3dd91d86479100ba6f698,/,0,0,0,0,3577
edbf413e56c7f04b4a6291f94c2193ff2620a735,/,0,0,0,0,3577
d5cc3ddf3068c32e3b6048d2312f5833478842cb,/,0,0,0,0,3577
a36cdb36b06541bcbb02345039390291d09e2080,/,0,0,0,0,3577
360f31b298ed5f6ad3c88aa25b7fb444cb0f144a,/,0,0,0,0,3577
e3219382f3fbc9c20bc851f56d4e56a0f73c7c52,/,0,0,0,0,3577
1f638fbad382881c5a7f0be7a29e29330e87e71f,/,0,0,0,0,3577
5cf2361bbe0369e7efcfee4b8874e71c50641a0f,/,0,0,0,0,3577
3e79dfec8461fb0157f068cff7ba24be8cdfa9d8,/,0,0,0,0,3577
a684f3e0b1859ba05c17b18407c2e9905701079a,/,0,0,0,0,3577
5bb2cb8c5818faeda134ccdce4f0b5560f316edd,/,0,0,0,0,3577
eff234d910949d8052300eac7456ad50a0c294c5,/,0,0,0,0,3577
ce91b2e67031bd0c0c6fd899ab76fc28d8d5dda4,/,0,0,0,0,3577
7d87cde06253913e9ef23c671e9ce092bc35dfe3,/,0,0,0,0,3577
cfc80417bb61e31c5e4ae66669b3cef27a873a13,/,0,0,0,0,3577
f0aad4230f5d2e6d6565c86701f3d21e59990f28,/,0,0,0,0,3577
eb3f51e7b5c9f87ed5fa9a6a10dd88cd5ec62faf,/,0,0,0,0,3577
77fa25b5a65805f3067c065b9ff46eaf2c2f0897,/,0,0,0,0,3577
62f3c26e2c303df0a208590041bcf20590fce62d,/,0,0,0,0,3577
044572a8550a87cd04c5ce31bd9f737a0e8cd3c3,SpecificCompiler.java,23,10,33,33,3576
abe9ce706646b6bf43fa98cedccd3dd5ca6c6ab7,/,0,0,0,0,3577
f156063edb17ec8ace00341647b177693dcb09bc,Conversion.java,12,21,33,1321,182376
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaBuilder.java,17,18,35,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,38,35,73,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,4,3,7,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
62bdc83e46fbd65d34a1715c1bcc53fa5d1919fa,Conversion.java,12,23,35,1415,184161
,LogicalTypes.java,104,16,120,,
,Protocol.java,6,54,60,,
,Schema.java,41,330,371,,
,SchemaBuilder.java,17,18,35,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,12,4,16,,
,TimeConversions.java,20,7,27,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,2,2,,
,AvroAliases.java,0,0,0,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,8,0,8,,
,TestTimeConversions.java,4,0,4,,
,TestGenericLogicalTypes.java,13,0,13,,
,TestEncoders.java,11,0,11,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,20,0,20,,
,TestRecordWithJsr310LogicalTypes.java,19,1,20,,
,TestRecordWithLogicalTypes.java,20,2,22,,
,TestSpecificLogicalTypes.java,14,0,14,,
,TestSpecificToFromByteArray.java,6,0,6,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
10139dc989bb8806328ef8c12d5c1d98f99c52f9,Conversion.java,12,21,33,1321,182376
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaBuilder.java,17,18,35,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,38,35,73,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,4,3,7,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
bf47ec97e0b7f5701042fac067b73b421a9177b7,Conversion.java,12,23,35,1415,184161
,LogicalTypes.java,104,16,120,,
,Protocol.java,6,54,60,,
,Schema.java,41,330,371,,
,SchemaBuilder.java,17,18,35,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,12,4,16,,
,TimeConversions.java,20,7,27,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,2,2,,
,AvroAliases.java,0,0,0,,
,ReflectData.java,37,45,82,,
,TestJodaTimeConversions.java,8,0,8,,
,TestTimeConversions.java,4,0,4,,
,TestGenericLogicalTypes.java,13,0,13,,
,TestEncoders.java,11,0,11,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,20,0,20,,
,TestRecordWithJsr310LogicalTypes.java,19,1,20,,
,TestRecordWithLogicalTypes.java,20,2,22,,
,TestSpecificLogicalTypes.java,14,0,14,,
,TestSpecificToFromByteArray.java,6,0,6,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
96cfef55661fe2f29b89aa8b6813f94d06a62500,LogicalTypes.java,72,14,86,86,3576
f0c6fe85ce3121c12b616d610f59aa6c6fdda169,TestLogicalType.java,3,0,3,3,3576
df663c511b640f912b673f55c0c8b679996b6c79,LogicalTypes.java,72,14,86,89,7152
,TestLogicalType.java,3,0,3,,
bb304e9047c905d2da207ace2719c743ec26e10f,TetherTool.java,12,1,13,13,3576
6b02824fa4e7f3d019873ac04c1669765ad0aa08,/,0,0,0,0,3577
eab8e019d6452c5cf54c1278db51861ca9bf6aac,LogicalTypes.java,72,14,86,89,7152
,TestLogicalType.java,3,0,3,,
eaf11a8f0ce04b61b4f58cc071a29f82e4f23e5a,/,0,0,0,0,3577
af8f9c7dea4dd28f9c51dc43b1efaaa41dca9c4f,/,0,0,0,0,3577
3953878891efdc2a222e57382c3cfeab0a70079c,/,0,0,0,0,3577
bda7d995ff7cb3079285c169b23064309ecda8b1,/,0,0,0,0,3577
b27de6bc2bc05e8664bd897bb8ce78476d119527,Conversion.java,12,21,33,1337,189528
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaBuilder.java,17,18,35,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestLogicalType.java,3,0,3,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,TetherTool.java,12,1,13,,
,Util.java,38,35,73,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,4,3,7,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
c50974094d95d1dbd9c8b3bb6c4133a43b44fd03,SchemaBuilder.java,17,18,35,35,3611
3c10c361a788add7d7f27fb6102148d6106f2544,Conversion.java,12,23,35,1396,187772
,LogicalTypes.java,104,16,120,,
,Protocol.java,6,54,60,,
,Schema.java,41,330,371,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,12,4,16,,
,TimeConversions.java,20,7,27,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,2,2,,
,AvroAliases.java,0,0,0,,
,ReflectData.java,37,45,82,,
,TestLogicalType.java,3,0,3,,
,TestJodaTimeConversions.java,8,0,8,,
,TestTimeConversions.java,4,0,4,,
,TestGenericLogicalTypes.java,13,0,13,,
,TestEncoders.java,11,0,11,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,20,0,20,,
,TestRecordWithJsr310LogicalTypes.java,19,1,20,,
,TestRecordWithLogicalTypes.java,20,2,22,,
,TestSpecificLogicalTypes.java,14,0,14,,
,TestSpecificToFromByteArray.java,6,0,6,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,24,10,34,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
,TestSpecificCompiler.java,13,1,14,,
,TestSpecificRecordBuilder.java,1,0,1,,
,AbstractAvroMojo.java,1,6,7,,
,IDLProtocolMojo.java,7,0,7,,
,ProtocolMojo.java,14,0,14,,
,SchemaMojo.java,7,0,7,,
,AbstractAvroMojoTest.java,0,3,3,,
,TestIDLProtocolMojo.java,3,0,3,,
,TestInduceMojo.java,7,0,7,,
,TestProtocolMojo.java,3,0,3,,
,TestSchemaMojo.java,3,0,3,,
,SpecificCompilerTool.java,6,1,7,,
,TetherTool.java,12,1,13,,
,Util.java,34,35,69,,
,FieldTest.java,21,0,21,,
,Player.java,47,0,47,,
,Player.java,47,0,47,,
,TestUtil.java,0,3,3,,
,AvroTrevniRecordWriterBase.java,4,2,6,,
9e5289b9fe7f66a0ed3481dc08c8f5933c1684db,Conversion.java,12,21,33,1302,185952
,LogicalTypes.java,72,14,86,,
,Protocol.java,6,54,60,,
,Schema.java,41,326,367,,
,SchemaCompatibility.java,15,15,30,,
,JodaTimeConversions.java,0,0,0,,
,TimeConversions.java,12,5,17,,
,DecoderFactory.java,7,72,79,,
,JsonEncoder.java,8,8,16,,
,AvroAlias.java,0,3,3,,
,AvroAliases.java,1,0,1,,
,ReflectData.java,37,45,82,,
,TestLogicalType.java,3,0,3,,
,TestJodaTimeConversions.java,0,0,0,,
,TestTimeConversions.java,8,0,8,,
,TestGenericLogicalTypes.java,14,0,14,,
,TestEncoders.java,13,0,13,,
,TestReflect.java,29,0,29,,
,TestReflectLogicalTypes.java,21,0,21,,
,TestRecordWithJsr310LogicalTypes.java,0,0,0,,
,TestRecordWithLogicalTypes.java,19,1,20,,
,TestSpecificLogicalTypes.java,0,0,0,,
,TestSpecificToFromByteArray.java,5,0,5,,
,CaseFinder.java,1,1,2,,
,SchemaResolver.java,9,1,10,,
,ProtocolTask.java,4,1,5,,
,SchemaTask.java,3,0,3,,
,SpecificCompiler.java,23,10,33,,
,TestSpecificCompiler.java,13,1,14,,
,AvroRequestMarshaller.java,13,2,15,,
,AvroResponseMarshaller.java,14,2,16,,
,DataFileInteropTest.java,5,0,5,,
,TestProtocolSpecific.java,17,5,22,,
