NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,a2a,Tag
11,407,28,379,435,3,0,3,32,189,1,6,3.043232737,2012,3,21,0,331,292,39,13288,11394,1894,126,112,14,92.44505495,Arch
9,14,337,323,351,0,3,3,7,12,1,4,2.657140766,1721,3,346,5,104,136,32,7300,8733,1433,50,62,12,92.78350515,Arch
9,338,15,323,353,3,0,3,8,185,1,4,2.657409796,1398,3,22,1,136,104,32,8733,7300,1433,62,50,12,92.78350515,Arch
11,19,373,354,392,0,3,3,45,17,1,6,2.966077139,3787,3,347,0,515,554,39,20039,21656,1617,258,271,13,92.78350515,Arch
11,374,20,354,394,3,0,3,46,167,1,6,2.965556843,3433,3,351,2,554,515,39,21656,20039,1617,271,258,13,92.78350515,Arch
11,19,373,354,392,0,3,3,45,17,1,6,2.966077139,3787,3,348,1,515,554,39,20039,21656,1617,258,271,13,92.78350515,Arch
11,374,20,354,394,3,0,3,46,167,1,6,2.965556843,3433,3,353,4,554,515,39,21656,20039,1617,271,258,13,92.78350515,Arch
4,227,2,225,229,2,0,2,23,120,1,3,1.145040263,471,1,2,1,76,59,17,3552,2289,1263,38,33,5,97.29916898,Arch
3,127,16,111,143,0,0,0,6,256,1,2,0.829065741,410,2,3,2,40,31,9,2885,2208,677,29,23,6,97.78085992,Arch
5,68,15,53,83,1,0,1,14,418,1,2,1.601366836,546,2,7,3,64,58,6,2843,2660,183,32,30,2,93.96551724,Arch
252,456,19,437,475,4,0,4,50,389,1,38,,37640,3,1,0,4868,4791,77,189963,187470,2493,2392,2365,27,37.28598605,Arch
10,271,12,259,283,1,0,1,37,36,1,3,1.903047895,1712,3,18,5,338,298,40,12665,10708,1957,198,166,32,91.40794224,Arch
3,59,2,57,61,1,0,1,15,38,1,2,0.55410153,333,1,19,3,32,31,1,1969,1729,240,21,20,1,90.27993779,Arch
2,85,4,81,89,1,0,1,26,34,1,2,0.472547222,272,1,21,5,45,35,10,2020,1554,466,19,9,10,91.41414141,Arch
8,139,55,84,194,0,0,0,28,64,1,3,2.403916776,930,3,22,6,97,78,19,5000,4692,308,74,59,15,95.71890145,Arch
7,54,2,52,56,1,0,1,37,45,1,5,1.583478878,1604,5,23,7,328,324,4,9942,9758,184,131,128,3,93.09803922,Arch
63,183,150,33,333,1,0,1,51,96,1,23,,10183,2,11,8,1227,1227,0,55176,54856,320,589,589,0,84.10774411,Arch
1,934,474,460,1408,0,0,0,13,143,1,1,0,655,3,12,1,192,96,96,6245,3301,2944,105,62,43,96.37681159,Arch
5,159,39,120,198,1,0,1,27,42,1,4,1.891622654,479,1,13,2,57,55,2,3093,2868,225,31,30,1,95.88414634,Arch
20,119,413,294,532,0,2,2,53,121,1,10,2.412555959,5769,1,34,4,1110,1171,61,33749,35683,1934,426,437,11,87.95275591,Arch
44,1857,494,1363,2351,5,0,5,54,92,1,17,4.078405814,12153,3,21,5,1887,1765,122,71752,65983,5769,889,811,78,92.5900277,Arch
36,395,278,117,673,0,0,0,55,51,1,12,3.48266342,12259,3,38,8,1697,1685,12,62729,62447,282,788,784,4,93.26788219,Arch
3,43,3,40,46,0,0,0,19,164,1,2,1.112212925,583,3,63,5,103,98,5,3256,3017,239,51,49,2,94.73684211,Arch
14,1341,251,1090,1592,4,0,4,34,149,1,5,2.779660774,1576,3,79,0,284,170,114,12745,7949,4796,154,93,61,95.36480687,Arch
47,2794,362,2432,3156,12,0,12,57,297,1,23,4.676674038,8761,1,109,11,1727,1480,247,67131,52045,15086,789,666,123,93.85692068,Arch
47,362,2794,2432,3156,0,12,12,55,115,1,23,4.676674038,11204,1,92,7,1481,1728,247,52135,67221,15086,667,790,123,93.85692068,Arch
47,2794,362,2432,3156,12,0,12,57,287,1,23,4.676674038,8772,1,111,10,1728,1481,247,67221,52135,15086,790,667,123,93.85692068,Arch
47,362,2794,2432,3156,0,12,12,55,115,1,23,4.676674038,11204,1,93,8,1481,1728,247,52135,67221,15086,667,790,123,93.85692068,Arch
47,2794,362,2432,3156,12,0,12,57,287,1,23,4.676674038,8772,1,112,11,1728,1481,247,67221,52135,15086,790,667,123,93.85692068,Arch
47,362,2794,2432,3156,0,12,12,55,115,1,23,4.676674038,11204,1,94,9,1481,1728,247,52135,67221,15086,667,790,123,93.85692068,Arch
52,3355,402,2953,3757,16,0,16,57,258,1,25,4.864427037,9255,1,113,3,1941,1601,340,73644,55692,17952,850,692,158,93.2046332,Arch
2,128,0,128,128,2,0,2,1,0,1,2,0.912999214,0,1,120,10,9,0,9,582,0,582,7,0,7,91.36331192,Arch
3,125,14,111,139,1,0,1,18,486,1,2,0.958176013,317,5,123,10,39,28,11,2284,1719,565,23,16,7,95.85714286,Arch
5,326,11,315,337,0,0,0,16,654,1,3,0.943403568,1512,2,39,0,255,218,37,8635,7009,1626,132,123,9,91.23674912,Arch
36,317,140,177,457,0,0,0,59,364,1,16,4.506325286,10652,1,138,11,1853,1820,33,56161,55146,1015,768,757,11,96.1352657,Arch
44,6208,0,6208,6208,44,0,44,1,0,1,9,5.021740929,0,1,202,0,402,0,402,26712,0,26712,268,0,268,88.84172226,Arch
2,67,4,63,71,1,0,1,17,359,1,2,0.507935356,702,1,225,0,120,114,6,3646,3388,258,46,41,5,96.83985003,Arch
8,47,126,79,173,0,1,1,22,894,1,7,2.034466654,2308,2,3,0,273,276,3,8713,9024,311,101,104,3,92.4037981,Arch
5,181,151,30,332,1,0,1,66,402,1,3,1.788221648,3669,5,267,0,753,756,3,21941,21845,96,336,340,4,97.20998532,Arch
7,35,25,10,60,0,0,0,55,365,1,7,2.290018766,2622,1,271,4,459,458,1,15297,15241,56,203,202,1,97.41463415,Arch
2,108,0,108,108,2,0,2,1,0,1,1,0.99975261,0,1,272,4,4,0,4,681,0,681,2,0,2,97.22492697,Arch
3,208,0,208,208,2,0,2,20,151,1,2,1.035360097,102,1,26,0,21,10,11,1462,515,947,12,4,8,94.37119675,Arch
10,527,18,509,545,4,0,4,11,768,1,8,2.986944419,503,2,303,7,70,27,43,4417,2136,2281,47,18,29,95.49727857,Arch
4,345,5,340,350,2,0,2,4,808,1,3,0.964750357,266,1,307,11,83,24,59,3096,1081,2015,52,13,39,97.48134328,Arch
2,60,1,59,61,0,0,0,10,456,1,2,0.747394446,134,1,327,4,25,15,10,914,540,374,18,12,6,91.95979899,Arch
15,1726,179,1547,1905,7,0,7,57,291,1,5,3.338131157,3938,4,31,1,947,677,270,30730,22398,8332,487,327,160,93.91377853,Arch
3,19,2,17,21,0,0,0,60,980,1,2,1.441166544,1403,4,332,3,321,319,2,9398,9265,133,107,105,2,96.10058309,Arch
17,653,27,626,680,7,0,7,71,535,1,4,3.562157613,4193,5,348,3,964,906,58,28140,25490,2650,439,409,30,93.25337331,Arch
23,351,80,271,431,0,0,0,62,1011,1,8,3.998639397,4492,1,349,4,775,743,32,25325,23846,1479,295,274,21,93.15181518,Arch
3,19,1,18,20,0,0,0,65,1339,1,3,1.44064545,1523,1,416,0,346,339,7,10177,9967,210,120,119,1,91.22725152,Arch
6,216,4,212,220,2,0,2,69,231,1,2,2.15259304,2791,6,15,0,555,535,20,18036,17113,923,240,227,13,86.97674419,Arch
6,4,216,212,220,0,2,2,70,18,1,2,2.15259304,3003,6,16,1,535,555,20,17113,18036,923,227,240,13,86.97674419,Arch
2,103,0,103,103,0,0,0,5,994,1,2,0.748293286,880,1,427,4,62,54,8,4514,3849,665,46,40,6,89.06037222,Arch
13,418,34,384,452,2,0,2,59,1286,1,7,2.865565594,2430,1,454,5,536,475,61,16144,13678,2466,256,210,46,88.9827856,Arch
2,129,26,103,155,1,0,1,25,894,1,2,0.996363935,178,1,455,6,42,25,17,1464,981,483,20,16,4,95.59112609,Arch
11,489,69,420,558,1,0,1,10,2553,1,4,2.893098107,1134,1,456,4,147,110,37,7730,5501,2229,67,62,5,88.8580354,Arch
1,25,8,17,33,0,0,0,8,95,1,1,0,155,1,460,2,19,20,1,927,815,112,14,15,1,90.53414469,Arch
23,0,4138,4138,4138,0,23,23,10,3827,1,2,4.207378222,4138,4,465,5,0,382,382,0,20842,20842,0,168,168,95.34487653,Arch
4,502,0,502,502,2,0,2,25,350,1,3,1.024934575,483,1,24,2,137,74,63,5355,2302,3053,63,38,25,96.49565461,Arch
2,94,0,94,94,1,0,1,16,749,1,2,0.550984443,639,1,467,2,80,72,8,2908,2586,322,35,33,2,96.64516129,Arch
2,150,2,148,152,1,0,1,4,757,1,2,0.464810709,60,1,474,5,17,6,11,1054,225,829,16,6,10,86.85208597,Arch
13,2180,22,2158,2202,7,0,7,84,206,1,6,2.992199706,4511,1,5,0,1425,1144,281,40725,27497,13228,545,407,138,89.13443831,Arch
2,38,5,33,43,1,0,1,6,913,1,2,0.854180205,364,5,73,5,69,69,0,1650,1591,59,33,33,0,90.995671,Arch
15,826,102,724,928,3,0,3,6,19,1,4,3.047304129,4515,1,68,9,720,661,59,25337,21908,3429,364,329,35,99.54594595,NoArch
2,2,3,1,5,0,0,0,25,243,1,2,0.970950594,1422,2,362,0,195,195,0,5382,5382,0,69,69,0,100,NoArch
2,10,26,16,36,0,0,0,11,702,1,2,0.918295834,884,1,41,6,166,168,2,4115,4219,104,28,28,0,99.97698107,NoArch
1,946,867,79,1813,0,0,0,83,6,1,1,0,2999,19,1793,11,199,200,1,11722,10285,1437,190,191,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,2,0,0,0,0,0,0,0,0,0,100,NoArch
2,16,0,16,16,0,0,0,11,297,1,2,0.811278124,464,3,16,1,43,41,2,3037,2957,80,29,27,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,6,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,56,0,0,0,0,0,0,0,0,0,100,NoArch
2,4,2,2,6,0,0,0,7,0,1,2,1,1182,3,314,39,189,189,0,5154,5144,10,76,76,0,100,NoArch
9,30,212,182,242,0,1,1,175,0,1,4,1.973965414,16405,1,205,15,854,865,11,75415,75811,396,694,705,11,99.89761361,NoArch
2,84,6,78,90,0,0,0,86,96,1,2,0.948078244,4269,38,0,0,347,340,7,18758,18372,386,265,262,3,100,NoArch
8,112,29,83,141,0,0,0,32,59,1,6,2.470199444,3056,9,221,10,344,323,21,16931,16566,365,163,161,2,98.71842635,NoArch
2,26,3,23,29,0,0,0,145,53,1,2,0.893571102,9322,42,16,1,1197,1196,1,41668,41613,55,607,605,2,100,NoArch
10,55,10,45,65,0,0,0,202,584,4,7,2.705339929,13618,3,3,0,1142,1138,4,64555,64272,283,814,811,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,2,0,0,0,0,0,0,0,0,0,100,NoArch
2,34,9,25,43,0,0,0,180,29,1,2,0.980798365,7175,56,125,0,819,813,6,30085,29977,108,587,586,1,100,NoArch
6,311,16,295,327,4,0,4,6,65,2,2,2.223918083,574,1,73,0,82,60,22,3566,2289,1277,57,42,15,99.83901261,NoArch
2,58,21,37,79,0,0,0,31,0,1,2,0.926504446,3273,7,83,5,333,328,5,15213,15012,201,147,145,2,100,NoArch
1,3,3,0,6,0,0,0,12,0,1,1,0,659,5,326,51,109,109,0,3408,3393,15,28,28,0,100,NoArch
13,578,46,532,624,5,0,5,31,155,2,7,3.001415533,4183,1,33,4,726,692,34,23846,21841,2005,313,287,26,99.83565107,NoArch
12,88,10,78,98,0,0,0,254,289,1,6,3.175551277,11391,64,17,0,1107,1092,15,54146,53813,333,698,685,13,99.96569939,NoArch
1,11,11,0,22,0,0,0,55,14,1,1,0,1663,17,9,5,236,236,0,8392,8392,0,80,80,0,100,NoArch
1,11,7,4,18,0,0,0,2,0,1,1,0,97,2,39,0,16,16,0,468,482,14,8,7,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,NoArch
2,10,10,0,20,0,0,0,188,0,1,1,0.970950594,9026,18,0,0,601,601,0,46777,46777,0,557,557,0,100,NoArch
1,3,3,0,6,0,0,0,8,0,1,1,0,77,3,305,30,10,10,0,268,268,0,8,8,0,100,NoArch
2,7,3,4,10,0,0,0,2,20,1,2,0.721928095,112,1,28,2,4,4,0,415,388,27,4,4,0,100,NoArch
3,129,8,121,137,0,0,0,205,198,1,3,1.484217126,10547,56,2,1,1043,1033,10,50526,49600,926,619,617,2,99.97635188,NoArch
13,125,191,66,316,0,0,0,191,273,2,5,3.258024419,15680,7,21,1,1464,1480,16,79524,79835,311,890,895,5,99.81261711,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,12,0,0,0,0,0,0,0,0,0,100,NoArch
2,84,6,78,90,0,0,0,86,96,1,2,0.948078244,4269,38,0,0,347,340,7,18758,18372,386,265,262,3,100,NoArch
5,27,0,27,27,0,0,0,135,54,1,5,1.963841338,16409,46,19,0,1649,1647,2,84021,83829,192,844,842,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,6,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,100,NoArch
1,6,0,6,6,0,0,0,73,0,1,1,0,2771,32,25,1,644,643,1,14408,14381,27,355,354,1,100,NoArch
1,2,2,0,4,0,0,0,61,23,1,1,0,2596,21,0,0,198,198,0,17392,17392,0,177,177,0,100,NoArch
2,51,17,34,68,0,0,0,11,221,1,2,0.478250164,1591,1,1318,16,230,225,5,9135,8999,136,101,98,3,100,NoArch
1,1,1,0,2,0,0,0,4,60,1,1,0,267,2,1800,4,41,41,0,1603,1603,0,7,7,0,100,NoArch
12,340,111,229,451,0,0,0,22,336,1,6,2.57632005,9990,2,1316,14,1166,1110,56,44378,43395,983,471,463,8,100,NoArch
6,146,28,118,174,0,0,0,154,184,1,5,1.553280862,10831,58,0,0,1211,1199,12,48838,48373,465,683,676,7,100,NoArch
1,2,2,0,4,0,0,0,77,29,1,1,0,2951,18,28,0,197,197,0,10104,10104,0,188,188,0,100,NoArch
2,37,5,32,42,0,0,0,63,24,1,2,0.973668065,4135,14,0,0,400,394,6,16970,16823,147,239,236,3,100,NoArch
1,4,1,3,5,0,0,0,13,50,1,1,0,158,5,215,6,14,14,0,873,844,29,6,6,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,20,0,0,0,0,0,0,0,0,0,100,NoArch
8,231,92,139,323,0,0,0,250,28,1,4,2.464843063,35656,63,1882,6,2979,2967,12,160575,159583,992,1938,1935,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,0,0,0,0,0,0,0,100,NoArch
2,74,2,72,76,0,0,0,176,544,1,2,0.850382117,5878,47,18,4,431,427,4,26907,26569,338,422,421,1,99.99143542,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,0,0,0,0,0,0,0,0,0,100,NoArch
2,2,3,1,5,0,0,0,25,243,1,2,0.970950594,1422,2,362,0,195,195,0,5382,5382,0,69,69,0,100,NoArch
5,225,53,172,278,0,0,0,123,31,1,4,1.58491485,9574,16,1799,7,1020,992,28,44212,43512,700,543,533,10,100,NoArch
22,238,265,27,503,0,0,0,211,77,7,10,2.343344199,51035,7,1797,5,3260,3260,0,224098,224098,0,2731,2731,0,100,NoArch
6,39,24,15,63,0,0,0,98,499,2,3,2.121595577,9313,7,180,12,526,524,2,32053,31906,147,489,487,2,100,NoArch
15,109,96,13,205,0,0,0,252,137,2,10,2.35440461,28003,5,1886,2,2899,2897,2,148244,148395,151,1570,1569,1,100,NoArch
7,316,22,294,338,2,0,2,160,14,1,4,2.522858972,21102,2,24,1,1094,1076,18,70826,69673,1153,944,933,11,99.90926766,NoArch
2,98,0,98,98,0,0,0,44,114,1,2,0.969744268,1290,2,1,1,127,119,8,7280,6644,636,31,27,4,100,NoArch
6,146,28,118,174,0,0,0,154,184,1,5,1.553280862,10831,58,0,0,1211,1199,12,48838,48373,465,683,676,7,100,NoArch
2,3,3,0,6,0,0,0,57,1146,1,1,0.918295834,2401,20,12,0,318,318,0,10443,10443,0,85,85,0,100,NoArch
5,1130,1031,99,2161,2,0,2,70,59,1,2,1.536949253,8565,1,1281,9,546,544,2,37665,37130,535,415,413,2,93.21990533,Arch
4,105,0,105,105,0,0,0,12,309,1,4,1.868140431,2553,1,1282,10,490,464,26,12939,12253,686,296,283,13,96.11226133,Arch
4,72,39,33,111,0,0,0,20,623,1,2,1.338755522,2787,1,1284,4,346,341,5,11768,11565,203,102,101,1,88.72864744,Arch
4,858,826,32,1684,1,0,1,19,106,1,2,1.511903578,2837,1,1292,9,464,463,1,16825,16767,58,166,165,1,96.01843318,Arch
5,200,1021,821,1221,0,0,0,20,11,1,3,1.216132395,3017,4,1293,10,319,464,145,12389,17499,5110,136,166,30,88.77961556,Arch
16,230,181,49,411,0,0,0,31,303,1,3,3.397695943,7077,4,1303,1,519,511,8,23696,23698,2,187,189,2,86.60856935,Arch
18,357,120,237,477,0,0,0,23,417,1,8,3.46850685,12628,1,1306,4,1975,1937,38,65630,64315,1315,850,837,13,85.50157918,Arch
39,404,445,41,849,0,0,0,47,492,1,12,4.590492059,33333,6,1313,11,4031,4034,3,132708,132222,486,1611,1610,1,94.76685251,Arch
80,3606,1721,1885,5327,4,0,4,80,451,1,22,4.285161172,67395,4,1320,18,7176,6915,261,295314,284362,10952,3500,3328,172,97.226831,Arch
10,232,142,90,374,1,0,1,81,0,1,4,2.379763201,17425,4,1321,19,1555,1544,11,75035,74470,565,699,693,6,97.30726257,Arch
8,276,98,178,374,0,0,0,55,347,1,6,2.173850287,20598,6,17,0,1701,1679,22,76656,75849,807,779,773,6,96.12491452,Arch
37,1418,198,1220,1616,3,0,3,57,112,1,7,3.194714865,17647,1,1356,9,2175,2029,146,88051,80794,7257,926,868,58,96.7308667,Arch
24,618,119,499,737,1,0,1,86,443,1,11,3.586947405,27079,3,1358,6,2325,2288,37,116680,113859,2821,1106,1087,19,91.1152648,Arch
189,0,0,0,0,0,0,0,1,0,1,24,0,78649,1,37,7,11495,11495,0,377829,377829,0,6640,6640,0,90.48570358,Arch
5,214,0,214,214,1,0,1,38,52,1,5,2.208871181,20896,7,0,0,1093,1083,10,65299,64537,762,781,777,4,87.39082969,Arch
10,324,381,57,705,0,1,1,39,145,1,7,2.588520944,26629,7,1368,13,1594,1596,2,88846,88602,244,974,970,4,87.39082969,Arch
17,2431,12,2419,2443,12,0,12,30,150,2,5,2.749253494,2776,1,1390,8,690,377,313,24808,13112,11696,289,175,114,89.75646229,Arch
10,132,1,131,133,1,0,1,40,313,1,8,2.143787424,26307,8,0,0,1961,1952,9,95265,94771,494,1158,1151,7,94.80812641,Arch
4,296,323,27,619,0,0,0,28,651,2,4,1.364616916,4117,4,1403,3,432,428,4,22419,22547,128,228,222,6,95.99236641,Arch
15,232,80,152,312,1,0,1,8,104,1,7,3.28740704,23473,1,98,9,3758,3741,17,122442,121735,707,2085,2076,9,97.34291253,Arch
22,1211,167,1044,1378,1,0,1,92,62,1,8,3.200858714,41462,24,3,0,4003,3890,113,169370,164952,4418,2006,1910,96,94.65611686,Arch
231,0,99586,99586,99586,0,231,231,14,722,1,27,5.176749487,99586,1,128,3,0,13906,13906,0,493196,493196,0,8035,8035,85.52667957,Arch
15,753,163,590,916,0,0,0,94,214,1,11,2.83058769,35711,24,6,0,2927,2887,40,134497,131993,2504,1410,1393,17,92.44450978,Arch
6,400,197,203,597,0,0,0,36,14,1,2,1.545002885,4169,6,6,3,517,506,11,20210,19435,775,196,187,9,87.9767379,Arch
19,2092,131,1961,2223,2,1,3,66,99,1,9,2.189147061,17299,8,79,1,2259,2005,254,96853,87116,9737,923,849,74,95.20746626,Arch
42,1498,1164,334,2662,3,5,8,68,687,2,19,4.518925268,41790,3,1585,3,4948,4800,148,186950,182145,4805,1796,1770,26,93.77222159,Arch
3,0,159,159,159,0,1,1,13,58,1,3,0.775868637,486,4,15,0,25,45,20,1281,1723,442,17,25,8,94.07953684,Arch
12,204,26,178,230,0,0,0,143,190,3,10,2.980534882,22095,3,2,0,2595,2589,6,105977,104953,1024,1243,1237,6,88.03808768,Arch
7,152,25,127,177,1,0,1,158,496,2,4,2.32160172,18193,5,22,3,1603,1595,8,71272,70735,537,735,732,3,94.01921289,Arch
3,102,3,99,105,0,0,0,13,1320,1,2,1.051909558,1267,6,0,0,125,116,9,6181,5690,491,81,72,9,91.6098166,Arch
13,105,74,31,179,0,0,0,84,123,2,7,3.253598581,10637,10,19,1,1063,1058,5,53573,53353,220,597,595,2,87.83407285,Arch
16,524,36,488,560,5,0,5,74,332,1,10,3.364279927,4935,19,15,0,644,604,40,29362,26641,2721,359,333,26,95.62404423,Arch
31,1683,89,1594,1772,6,0,6,187,737,2,16,3.885376831,30045,2,1761,6,3274,3122,152,149106,141108,7998,1815,1723,92,97.84222738,Arch
17,619,289,330,908,2,0,2,161,304,2,8,2.927593771,34695,3,25,2,2374,2339,35,128788,127770,1018,1491,1469,22,94.89396035,Arch
4,74,1,73,75,0,0,0,163,98,1,3,1.693803449,12413,54,0,0,606,602,4,42398,41990,408,509,505,4,84.91068035,Arch
5,193,63,130,256,1,0,1,12,350,2,3,1.849274276,995,6,9,1,143,135,8,6403,5718,685,47,40,7,84.37935844,Arch
42,7139,55,7084,7194,23,0,23,123,209,2,16,4.148998498,30206,1,0,0,4280,3618,662,166480,132544,33936,2097,1790,307,91.47075967,Arch
58,3803,247,3556,4050,8,0,8,194,635,3,15,4.114271476,60751,3,28,2,5838,5357,481,267062,250626,16436,3143,3021,122,87.8793851,Arch
8,705,22,683,727,1,0,1,81,59,2,5,2.384129889,6765,7,0,0,699,650,49,38306,35022,3284,403,382,21,89.83151931,Arch
4,52,116,64,168,0,0,0,11,18,1,1,1.998977353,1008,3,23,1,103,105,2,5613,6045,432,34,36,2,89.63116575,Arch
10,130,109,21,239,0,0,0,166,864,1,4,2.86367671,13002,55,31,3,699,708,9,43411,43297,114,515,514,1,89.75191583,Arch
12,389,62,327,451,3,0,3,94,58,2,8,2.777262775,8140,6,1,0,652,627,25,45206,43691,1515,259,246,13,92.78823529,Arch
16,8723,9438,715,18161,0,0,0,168,384,2,4,1.204671623,37355,2,1769,4,2256,2244,12,149832,136291,13541,1848,1834,14,92.60306457,Arch
2,77,5,72,82,0,0,0,11,669,1,2,0.839004061,255,2,13,1,20,18,2,1602,1089,513,12,11,1,83.36933045,Arch
7,209,28,181,237,0,0,0,149,660,2,4,1.809845364,9422,6,34,0,1192,1185,7,48821,47921,900,344,337,7,90.35784145,Arch
6,90,14,76,104,0,0,0,150,34,2,3,1.998847471,7805,6,35,1,986,982,4,37768,37595,173,278,276,2,88.71156092,Arch
8,1104,637,467,1741,0,0,0,69,307,1,5,1.503906753,5666,14,19,3,596,549,47,28174,25743,2431,303,286,17,92.09194433,Arch
6,392,176,216,568,1,0,1,66,357,1,3,2.125413806,5063,23,43,5,489,481,8,28409,27440,969,314,308,6,86.81229773,Arch
3,212,17,195,229,0,0,0,17,659,1,2,1.345856883,1118,5,5,0,189,155,34,6476,5509,967,108,93,15,89.91112413,Arch
49,2323,102,2221,2425,13,0,13,152,427,2,19,4.482306742,40822,4,45,2,4946,4762,184,196644,187848,8796,2013,1900,113,87.58642363,Arch
17,463,308,155,771,1,0,1,93,345,1,8,2.323305003,13138,9,13,2,1972,1960,12,74222,73708,514,817,809,8,95.07901303,Arch
2,54,1,53,55,0,0,0,78,10,1,2,0.994030211,5009,19,9,1,500,494,6,21465,21217,248,282,278,4,91.93746706,Arch
26,1811,791,1020,2602,1,0,1,137,42,5,12,2.677238064,31142,5,1787,5,2133,2014,119,130874,126887,3987,1328,1281,47,88.63355135,Arch
3,15,6,9,21,0,0,0,18,99,1,2,1.493709546,1412,7,32,1,129,129,0,6550,6463,87,84,84,0,97.76520099,Arch
8,542,137,405,679,3,0,3,15,82,1,2,2.644488593,1209,6,3,0,137,135,2,7664,6227,1437,75,61,14,97.63277488,Arch
15,259,28,231,287,0,0,0,112,86,2,8,3.241963322,22335,4,1804,4,2581,2562,19,114569,113443,1126,1111,1099,12,96.22563537,Arch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,53,883,882,1,47725,47706,19,535,534,1,100,NoArch
3,11,7,4,18,0,0,0,101,131,2,2,1.351644115,0,2,230,1,317,311,6,12470,12160,310,137,135,2,100,NoArch
1,9,1,8,10,0,0,0,11,0,1,1,0,0,1,592,35,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,19,,,,,,,,,,100,NoArch
3,122,66,56,188,0,0,0,33,47,2,2,0.743379437,1487,2,110,11,307,294,13,17195,16897,298,280,277,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,15,,,,,,,,,,100,NoArch
7,95,25,70,120,0,0,0,23,186,3,7,1.610271706,4023,1,491,49,189,155,34,6476,5509,967,108,93,15,100,NoArch
6,16,12,4,28,0,0,0,2,0,1,5,2.495602924,877,1,502,58,0,0,0,0,0,0,0,0,0,100,NoArch
1,6,0,6,6,1,0,1,2,5336,1,1,0,0,2,521,9,,,,,,,,,,100,NoArch
2,2,0,2,2,2,0,2,18,2194,2,2,1,0,6,611,4,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,,,,,,,,,,100,NoArch
3,4,4,0,8,0,0,0,12,60,1,3,1.5,1085,2,65,6,505,501,4,31702,30232,1470,382,367,15,100,NoArch
3,27,14,13,41,0,0,0,8,534,2,3,1.486573115,885,1,427,32,1633,1623,10,88232,87513,719,841,833,8,100,NoArch
1,0,1,1,1,0,0,0,32,0,1,1,0,0,4,521,8,,,,,,,,,,100,NoArch
1,10,1,9,11,0,0,0,10,338,1,1,0,0,3,1357,12,,,,,,,,,,100,NoArch
3,44,124,80,168,0,1,1,7,582,1,1,1.11123166,581,1,392,36,90,88,2,4351,4286,65,36,35,1,99.98992037,NoArch
76,3444,3762,318,7206,0,12,12,48,268,5,38,5.525449415,738,1,1441,25,530,524,6,20475,20375,100,224,222,2,99.85381949,NoArch
1,4,1,3,5,0,0,0,28,383,1,1,0,0,6,634,14,104,95,9,4562,4095,467,66,61,5,100,NoArch
1,10,9,1,19,0,0,0,71,203,1,1,0,0,5,2957,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,21,199,200,1,11722,10285,1437,190,191,1,100,NoArch
2,0,19,19,19,0,0,0,5,414,2,2,0.981940787,670,2,912,42,1642,1639,3,83695,83464,231,842,839,3,100,NoArch
6,326,35,291,361,1,0,1,8,328,3,6,1.950435328,847,1,324,12,1439,1440,1,61693,61735,42,651,651,0,99.9776086,NoArch
8,551,551,0,1102,0,0,0,4,107,3,6,2.871725283,551,2,197,40,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3,,,,,,,,,,100,NoArch
1,38,4,34,42,0,0,0,15,46,1,1,0,0,4,679,3,,,,,,,,,,100,NoArch
2,7,14,7,21,0,0,0,3,0,1,1,0.985228136,0,1,1429,26,,,,,,,,,,100,NoArch
1,7,0,7,7,1,0,1,28,207,1,1,0,0,5,516,17,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,122,41,1,1,0,0,9,1001,0,,,,,,,,,,100,NoArch
